@RELATION ./Datasets/MP3/newtrain.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
8.31,29620000.0,331800000.0,-877500000000000.0,-9830000000000000.0,-1.101e+17,5.199e+22,8.85e+16,9.914e+17,7.308e+25,1.324,1205.0,15380.0,71410000000.0,855200000000.0,10200000000000.0,6.346e+18,7694000000000.0,91820000000000.0,1.016e+22,1853.0,180.3,1629.0,189.1,0.6032,0.04977,-0.9108,0.3505,-0.1857,-0.1162,-0.07944,0.07803,0.102,0.1181,0.04145,0.0,0.05516,0.2676,0.2129,0.1519,0.1336,0.108,0.09599,0.1024,0.09366,0.0,-81.6,5.868,0.05683,-0.6212,-0.4397,3.232,2.632,-1.416,1.576,-2.5,-0.006689,0.2396,-2.275,9.657,3.173,1.386,1.568,1.332,2.106,1.859,1.952,1.72,1.756,1.472,1.542,1.417,0.8303,56.43,3724.0,302100.0,57510000.0,0.2005,14.17,1314.0,85630.0,18630000.0,79.93,41.33,-3.942,1.309,0.2658,0.0524,21.79,8.939,0.004518,0.004852,0.1646,0.1104,0.006366,0.00156,219.2,8.584,276.5,251.3,680.8,279.3,991.7,360.6,63.47,23.08,Pop,138040.mp3
2.407,2568000.0,28930000.0,-6595000000000.0,-74290000000000.0,-836900000000000.0,3.387e+19,668900000000000.0,7535000000000000.0,4.842e+22,0.7878,1204.0,9065.0,6181000000.0,58080000000.0,524500000000.0,4.762e+16,522200000000.0,4713000000000.0,4.552e+19,241.3,59.05,1554.0,176.2,0.5074,0.05153,-0.9621,0.596,-0.3378,0.05794,0.0334,0.08711,0.06988,0.008422,0.05478,0.0,0.03999,0.2689,0.2973,0.18,0.156,0.1229,0.1102,0.08776,0.1018,0.0,-116.7,8.951,0.03861,-0.09642,-0.3349,2.033,2.071,-3.198,3.322,1.994,0.4866,-0.7683,0.02736,17.57,4.535,1.851,1.887,1.47,3.752,2.063,2.686,2.008,2.152,1.818,2.076,1.808,0.2398,33.72,1836.0,155800.0,27040000.0,0.1177,12.54,1184.0,106200.0,20990000.0,47.49,30.44,-4.652,1.301,0.09528,0.03723,12.21,7.137,0.0008222,0.0008196,0.08585,0.07585,0.00248,0.0009971,191.0,34.48,188.4,194.4,381.5,223.0,576.1,300.6,36.87,19.24,Pop,012551.mp3
9.567,27710000.0,311000000.0,-768000000000000.0,-8619000000000000.0,-9.672e+16,4.257e+22,7.76e+16,8.708e+17,6.016e+25,0.8352,1206.0,17730.0,66850000000.0,866500000000.0,11030000000000.0,5.558e+18,7799000000000.0,99260000000000.0,1.029e+22,1673.0,73.66,1544.0,159.3,0.5139,0.03716,-0.757,0.5973,-0.6648,0.1912,-0.3171,-0.1125,0.09056,0.01447,0.03736,0.0,0.06521,0.09175,0.1239,0.1937,0.1593,0.1423,0.129,0.08729,0.08009,0.0,-77.97,-5.135,0.3196,-0.1056,-0.2194,4.638,1.031,0.3629,4.602,0.2604,1.112,0.7874,-1.024,5.724,2.164,1.334,1.324,1.196,1.852,1.558,1.644,1.617,1.538,1.365,1.408,1.465,0.9553,66.23,2389.0,84490.0,20830000.0,0.1605,6.939,580.7,49290.0,10540000.0,146.3,55.14,-4.075,1.101,0.2531,0.03296,45.12,11.75,0.004895,0.002176,0.3424,0.04574,0.005707,0.0009615,220.6,1.109e-12,535.7,844.8,1410.0,367.1,1754.0,297.3,112.2,19.03,Pop,131451.mp3
2.157,27700000.0,310800000.0,-767100000000000.0,-8607000000000000.0,-9.657e+16,4.249e+22,7.75e+16,8.695e+17,6.002e+25,0.8948,1208.0,14390.0,66890000000.0,773900000000.0,8946000000000.0,5.558e+18,6964000000000.0,80500000000000.0,8.34e+21,160.9,46.38,1653.0,189.1,0.537,0.07238,-0.8935,0.5292,-0.2732,0.1816,-0.07537,0.0194,0.1039,0.02685,0.1311,0.0,0.1027,0.264,0.2975,0.1702,0.2088,0.1866,0.1386,0.09259,0.1165,0.0,-117.7,3.054,-2.319,-1.763,-1.221,0.806,1.031,0.9735,0.0732,-1.359,-1.805,-2.353,-2.675,15.97,5.317,1.727,1.858,2.251,5.064,3.118,2.943,2.41,2.19,2.546,2.698,2.16,0.2166,54.86,2894.0,223000.0,41070000.0,0.1214,12.9,1083.0,116300.0,20850000.0,63.68,41.16,-4.722,1.334,0.08135,0.0448,26.73,14.92,0.0006058,0.0009703,0.178,0.1252,0.002019,0.001158,172.5,33.5,552.9,529.0,835.3,466.2,955.5,486.6,61.15,31.14,Pop,131444.mp3
1.653,3817000.0,43520000.0,-14570000000000.0,-166100000000000.0,-1894000000000000.0,1.113e+20,1496000000000000.0,1.705e+16,1.649e+23,0.8491,1215.0,6927.0,9275000000.0,79060000000.0,602900000000.0,1.062e+17,712400000000.0,5436000000000.0,7.871e+19,150.1,73.38,1805.0,237.3,0.4991,0.05178,-0.9743,0.6907,-0.0004742,0.06337,0.05342,0.01685,0.03992,0.005239,0.05513,0.0,0.02197,0.1732,0.2453,0.182,0.1202,0.1093,0.11,0.09234,0.1285,0.0,-129.6,13.9,-0.3348,-0.7663,0.07692,-0.6051,-0.671,-1.861,-0.1251,0.2038,1.558,-1.237,-1.312,25.52,5.731,1.431,1.766,1.912,2.927,1.877,3.08,1.906,1.863,2.071,2.103,2.285,0.1653,27.36,1300.0,133700.0,22370000.0,0.09212,12.62,984.9,120100.0,22700000.0,43.29,27.59,-5.598,1.376,0.07634,0.03062,12.55,6.451,0.0002181,0.0003459,0.07199,0.04091,0.001966,0.0007901,191.3,34.78,310.6,239.5,392.3,201.6,462.1,239.8,29.58,15.35,Pop,022097.mp3
2.734,21570000.0,248200000.0,-465400000000000.0,-5354000000000000.0,-6.159e+16,2.008e+22,4.821e+16,5.546e+17,3.057e+25,1.063,1205.0,17330.0,52000000000.0,673000000000.0,8603000000000.0,3.365e+18,6054000000000.0,77400000000000.0,6.405e+21,244.4,32.49,1500.0,220.3,0.534,0.0876,-0.8434,0.02385,0.0007743,0.0707,0.04735,0.05566,0.01045,0.0237,0.02587,0.0,0.2348,0.2615,0.1497,0.09308,0.0738,0.06852,0.0647,0.0712,0.06504,0.0,-115.9,4.152,-0.06284,-0.5746,-0.6692,0.3308,-0.9483,0.1401,0.4185,0.22,-0.4969,-0.6426,-1.069,19.22,3.831,1.378,1.273,1.2,2.802,2.356,2.153,2.245,2.015,1.866,1.606,1.425,0.273,64.28,4622.0,343700.0,72770000.0,0.1538,26.06,1276.0,142800.0,17010000.0,85.19,91.09,-4.244,1.47,0.09826,0.06504,27.43,29.07,0.001598,0.002666,0.1939,0.2369,0.00236,0.00178,220.6,1.109e-12,333.7,652.0,857.1,908.3,1110.0,940.5,71.03,60.19,Pop,113933.mp3
10.12,26460000.0,298000000.0,-700400000000000.0,-7886000000000000.0,-8.88e+16,3.707e+22,7.101e+16,7.996e+17,5.293e+25,2.539,1209.0,16150.0,63970000000.0,787400000000.0,9624000000000.0,5.079e+18,7094000000000.0,86710000000000.0,8.604e+21,2858.0,654.6,1593.0,167.8,0.4744,0.04253,-0.8934,0.2489,-0.2756,-0.07704,-0.01013,0.03547,0.01024,0.0248,0.01417,0.0,0.09635,0.2848,0.2081,0.144,0.1454,0.1114,0.1174,0.1017,0.08601,0.0,-80.23,2.556,-0.9115,-0.7791,-0.5132,3.656,2.026,1.084,2.062,-0.4778,0.3571,-0.3357,-0.8408,13.61,3.346,1.696,1.642,1.668,2.861,2.142,2.455,1.958,1.864,1.637,1.677,1.724,1.01,59.28,3957.0,282500.0,57310000.0,0.3206,16.94,1318.0,91860.0,18010000.0,81.02,56.78,-3.876,1.257,0.3166,0.09218,21.56,13.28,0.005975,0.006002,0.1661,0.1486,0.00759,0.002457,214.2,17.11,229.2,295.0,673.9,415.1,1032.0,477.9,66.03,30.58,Pop,127298.mp3
7.21,26680000.0,300000000.0,-712000000000000.0,-8006000000000000.0,-9.003e+16,3.799e+22,7.209e+16,8.106e+17,5.403e+25,1.314,1206.0,12580.0,64380000000.0,697600000000.0,7551000000000.0,5.153e+18,6274000000000.0,67910000000000.0,6.797e+21,1614.0,161.2,1645.0,148.1,0.5055,0.04256,-0.9321,0.573,-0.2144,-0.04261,0.05752,-0.04658,-0.05031,-0.0249,-0.03529,0.0,0.04665,0.2322,0.1922,0.1467,0.1237,0.111,0.08531,0.07718,0.08151,0.0,-84.87,3.261,-0.6617,-1.092,-0.59,-1.599,2.048,1.018,1.65,0.8401,2.127,-0.3293,-0.7953,10.23,3.611,1.719,1.464,1.506,2.937,1.999,1.77,1.748,1.618,1.759,1.711,1.786,0.7214,47.35,2734.0,253400.0,46300000.0,0.1742,9.489,932.9,82920.0,16960000.0,88.95,47.82,-3.853,1.244,0.2475,0.05639,20.2,9.024,0.004127,0.003866,0.1395,0.06953,0.006025,0.001602,219.9,5.524,357.6,414.2,631.2,282.0,843.8,300.5,54.0,19.23,Pop,127908.mp3
7.423,19660000.0,226200000.0,-386500000000000.0,-4447000000000000.0,-5.117e+16,1.52e+22,4.004e+16,4.607e+17,2.315e+25,2.933,1211.0,14390.0,47610000000.0,556700000000.0,6509000000000.0,2.808e+18,5014000000000.0,58630000000000.0,4.417e+21,2247.0,375.7,1635.0,209.4,0.5067,0.05128,-0.9113,0.4652,-0.1734,0.05672,0.04682,0.04514,0.01263,0.03391,0.05388,0.0,0.09986,0.286,0.2031,0.1369,0.1218,0.1163,0.124,0.1213,0.1258,0.0,-90.86,3.95,-0.531,-0.7216,-0.8005,0.133,0.251,-0.3992,1.298,0.0839,-0.7233,-0.2183,-1.383,21.83,4.529,2.168,2.282,1.904,3.726,2.705,3.204,2.514,2.394,2.25,2.315,2.296,0.7377,52.64,3204.0,263500.0,49690000.0,0.3622,17.02,1267.0,100800.0,17880000.0,77.23,47.34,-3.688,1.419,0.2634,0.1235,23.19,13.87,0.007039,0.01034,0.1488,0.1179,0.006473,0.003261,147.9,25.33,453.2,379.4,724.6,433.3,921.1,460.1,58.95,29.45,Pop,108457.mp3
4.407,11470000.0,132700000.0,-131500000000000.0,-1522000000000000.0,-1.762e+16,3.016e+21,1.371e+16,1.587e+17,4.678e+24,1.255,1206.0,14470.0,27660000000.0,326000000000.0,3842000000000.0,9.517e+17,2935000000000.0,34590000000000.0,1.53e+21,954.9,92.28,1614.0,205.9,0.6281,0.03562,-0.9323,0.1208,0.02152,0.03801,-0.002442,-0.02391,-0.0111,0.03123,0.01742,0.0,0.1109,0.3807,0.2101,0.1635,0.1349,0.1481,0.1506,0.1243,0.1075,0.0,-108.6,5.986,1.146,0.747,-0.07308,2.164,1.302,1.283,0.1064,0.03707,-2.361,-0.7163,0.2123,13.48,4.321,2.582,2.753,2.323,3.954,2.695,2.432,2.48,2.262,2.347,2.313,2.385,0.4405,53.31,4435.0,390400.0,78590000.0,0.1953,21.65,1609.0,126100.0,19170000.0,38.53,39.15,-4.022,1.529,0.1933,0.0863,14.72,14.49,0.004424,0.01012,0.09144,0.1258,0.004863,0.00242,208.4,1.145,208.2,317.9,460.1,452.8,689.5,506.3,44.13,32.4,Pop,064365.mp3
4.011,16130000.0,185300000.0,-260200000000000.0,-2989000000000000.0,-3.433e+16,8.393e+21,2.691e+16,3.091e+17,1.272e+25,1.073,1209.0,8360.0,38990000000.0,358800000000.0,3098000000000.0,1.887e+18,3227000000000.0,27860000000000.0,1.722e+21,968.1,155.4,1640.0,165.9,0.5354,0.04558,-0.9771,0.6303,0.02635,0.0649,0.05412,0.0817,0.0036,0.01955,0.0686,0.0,0.02584,0.2226,0.2288,0.1432,0.1158,0.1381,0.1084,0.09364,0.08394,0.0,-103.5,14.34,-0.2689,-0.0001669,0.01352,2.193,1.536,0.6393,-0.3762,-2.689,0.05273,-0.6453,-2.141,12.58,4.85,1.69,1.607,1.443,2.622,3.061,2.686,1.743,1.845,1.923,1.793,1.793,0.4021,30.65,1852.0,202400.0,35480000.0,0.1317,12.16,1101.0,98260.0,18330000.0,37.35,21.28,-4.163,1.155,0.19,0.0457,11.56,4.427,0.001769,0.00183,0.0578,0.03575,0.004875,0.001284,220.6,1.081e-12,304.9,127.3,361.3,138.3,457.7,207.9,29.29,13.3,Pop,087191.mp3
11.57,26380000.0,297100000.0,-695700000000000.0,-7836000000000000.0,-8.826e+16,3.67e+22,7.056e+16,7.947e+17,5.244e+25,1.802,1202.0,17470.0,63430000000.0,817900000000.0,10380000000000.0,5.02e+18,7363000000000.0,93420000000000.0,9.249e+21,3112.0,191.6,1633.0,187.7,0.575,0.02624,-0.8792,0.191,-0.05664,-0.02629,-0.04363,-0.114,0.01415,0.02629,0.04962,0.0,0.1184,0.2603,0.1717,0.1235,0.1092,0.1021,0.09095,0.08331,0.07831,0.0,-75.45,3.057,-1.079,-0.3359,-0.5724,1.514,2.534,0.2745,0.7114,0.7525,-1.42,0.5488,-0.7452,8.956,2.506,1.593,1.702,1.478,2.214,2.077,1.786,1.854,1.63,1.542,1.668,1.658,1.157,64.59,4496.0,336800.0,68150000.0,0.2662,15.14,1068.0,85830.0,13230000.0,96.23,52.16,-3.382,1.314,0.3444,0.07452,25.36,15.28,0.01066,0.009586,0.1833,0.1362,0.008075,0.002309,217.9,10.24,316.4,410.1,792.6,477.6,1119.0,497.1,71.59,31.82,Pop,127269.mp3
8.54,12830000.0,148100000.0,-164700000000000.0,-1900000000000000.0,-2.193e+16,4.226e+21,1.711e+16,1.975e+17,6.496e+24,1.292,1208.0,14340.0,30990000000.0,362800000000.0,4247000000000.0,1.193e+18,3266000000000.0,38230000000000.0,1.887e+21,2496.0,196.0,1681.0,201.5,0.4823,0.03589,-0.928,0.4252,-0.1101,0.09963,0.06155,0.01316,0.04649,0.061,0.03463,0.0,0.04301,0.2464,0.1573,0.1287,0.09821,0.1281,0.1183,0.1074,0.08434,0.0,-81.96,5.052,0.4033,-0.7276,-0.9662,0.4732,-1.139,-0.4236,0.8518,0.6698,0.00535,-0.8231,0.2299,10.76,2.773,2.066,1.7,1.794,2.814,2.018,2.364,1.87,1.878,1.697,1.712,1.839,0.8517,52.9,3424.0,299400.0,54210000.0,0.225,11.51,946.7,62610.0,12570000.0,74.81,35.01,-3.683,1.224,0.2963,0.07558,21.1,7.998,0.006167,0.006586,0.1236,0.07037,0.007238,0.002148,218.3,12.36,458.8,322.6,659.5,249.9,869.6,285.2,55.66,18.25,Pop,070425.mp3
5.889,10280000.0,118000000.0,-105700000000000.0,-1213000000000000.0,-1.393e+16,2.173e+21,1.093e+16,1.254e+17,3.288e+24,0.6872,1207.0,14990.0,24820000000.0,296600000000.0,3539000000000.0,7.656e+17,2670000000000.0,31850000000000.0,1.253e+21,800.7,53.39,1579.0,154.2,0.507,0.03198,-0.9148,0.4025,-0.03924,0.1914,0.02202,0.04625,-0.04156,-0.008159,0.005235,0.0,0.06322,0.226,0.1068,0.0815,0.07849,0.07119,0.06962,0.06467,0.06449,0.0,-87.33,4.151,-0.794,-0.7581,-0.7708,-2.975,-1.619,1.022,0.9159,1.012,-0.1498,-0.4444,-0.7805,13.96,2.259,1.217,1.241,1.194,2.05,1.761,1.555,1.462,1.505,1.53,1.595,1.39,0.5874,55.48,3464.0,294700.0,52570000.0,0.09793,9.858,930.4,47370.0,12070000.0,91.36,31.94,-4.667,1.271,0.1706,0.02923,23.56,7.997,0.001759,0.001107,0.1453,0.09792,0.004002,0.0007726,220.6,1.081e-12,416.5,283.7,736.2,249.9,962.3,303.1,61.59,19.4,Pop,058115.mp3
6.598,26400000.0,297300000.0,-696800000000000.0,-7849000000000000.0,-8.84e+16,3.679e+22,7.067e+16,7.96e+17,5.257e+25,3.332,1205.0,9687.0,63630000000.0,613300000000.0,5760000000000.0,5.039e+18,5508000000000.0,51710000000000.0,5.138e+21,1895.0,860.8,1643.0,199.6,0.5556,0.08004,-0.9577,0.4841,-0.04663,0.02437,0.03889,0.08565,0.09252,0.08789,0.03949,0.0,0.0928,0.3416,0.2511,0.1624,0.1241,0.09525,0.08604,0.09034,0.09685,0.0,-98.71,12.25,0.04779,-0.2655,-1.012,2.952,2.09,-2.0,1.088,1.663,-0.5868,-0.2803,-0.6098,23.3,4.981,1.51,1.542,1.937,4.409,2.484,2.715,1.775,1.763,1.724,1.585,1.825,0.659,34.87,2333.0,216400.0,41960000.0,0.3735,21.72,1699.0,134200.0,25140000.0,42.25,32.97,-3.824,1.311,0.2714,0.1129,12.63,11.66,0.005251,0.007004,0.08046,0.1176,0.006823,0.002886,183.6,34.35,249.1,203.1,394.5,364.3,531.2,436.3,33.99,27.92,Pop,127276.mp3
5.972,26270000.0,296100000.0,-690300000000000.0,-7780000000000000.0,-8.768e+16,3.627e+22,7.005e+16,7.895e+17,5.193e+25,0.9885,1177.0,10610.0,61820000000.0,627000000000.0,6284000000000.0,4.873e+18,5645000000000.0,56570000000000.0,5.582e+21,1387.0,25.93,1745.0,228.4,0.5091,0.04116,-0.9504,0.532,-0.2642,0.0626,-0.0003291,0.03704,0.03506,-0.002157,-0.04305,0.0,0.0658,0.2488,0.1953,0.1821,0.1641,0.1421,0.1238,0.1136,0.1098,0.0,-92.83,7.285,-1.549,-1.214,-0.9628,0.801,0.6526,-0.8822,1.654,-0.5229,0.8555,1.221,-2.263,12.02,3.622,1.735,1.902,1.553,3.838,2.439,2.351,1.868,1.986,2.03,2.164,2.19,0.5969,41.03,2523.0,226900.0,40150000.0,0.1521,13.03,1272.0,106700.0,21360000.0,67.53,36.72,-4.373,1.289,0.2279,0.0437,15.5,8.203,0.002103,0.002413,0.1056,0.06748,0.005692,0.00121,220.6,1.451e-12,244.2,353.2,484.4,256.3,695.3,292.0,44.5,18.69,Pop,127185.mp3
4.617,32210000.0,361400000.0,-1038000000000000.0,-1.164e+16,-1.306e+17,6.686e+22,1.048e+17,1.176e+18,9.444e+25,1.4,1203.0,10520.0,77520000000.0,773800000000.0,7607000000000.0,7.491e+18,6962000000000.0,68430000000000.0,8.248e+21,959.1,88.81,1610.0,215.9,0.5481,0.04039,-0.9628,0.3402,0.0306,0.05549,0.06522,0.06764,-0.03022,0.02195,-0.01222,0.0,0.06603,0.3618,0.2424,0.137,0.1088,0.131,0.1222,0.09621,0.09682,0.0,-102.2,11.85,0.9674,-0.619,-0.8432,1.968,0.5302,0.1283,1.293,-0.1474,-0.3589,-1.436,0.1431,13.45,3.982,1.507,1.557,1.404,2.923,2.228,2.3,2.012,1.761,1.709,1.727,1.585,0.4622,38.61,2931.0,297300.0,55480000.0,0.1988,18.24,1766.0,164900.0,31070000.0,42.99,30.31,-3.924,1.378,0.1948,0.0781,11.67,8.685,0.003087,0.004395,0.0731,0.08498,0.004922,0.002156,200.1,4.761,181.4,127.5,364.5,271.4,534.4,366.3,34.2,23.44,Pop,148612.mp3
1.929,8574000.0,98090000.0,-73510000000000.0,-841000000000000.0,-9622000000000000.0,1.261e+21,7573000000000000.0,8.664e+16,1.888e+24,0.3914,1207.0,11330.0,20700000000.0,215500000000.0,2223000000000.0,5.324e+17,1944000000000.0,20050000000000.0,6.541e+20,149.5,6.8,1592.0,162.2,0.6287,0.03773,-0.9575,0.5067,-0.1225,-0.008056,0.003528,0.009755,-0.006321,0.02359,0.04065,0.0,0.03026,0.2658,0.2451,0.1656,0.1423,0.1277,0.1184,0.09471,0.08748,0.0,-117.0,9.252,1.187,0.7147,0.6806,0.1079,1.971,0.386,-0.7771,-0.00284,0.4899,-1.22,-0.8887,10.91,3.348,1.494,1.553,1.538,2.992,2.16,2.232,1.929,1.765,1.66,1.832,1.414,0.1923,41.84,2728.0,273200.0,49110000.0,0.08121,11.71,1133.0,98720.0,18760000.0,57.94,30.28,-4.866,1.427,0.07492,0.03489,14.96,6.295,0.0005728,0.001313,0.09399,0.05697,0.001858,0.0009511,170.5,1.109e-12,288.0,258.2,467.6,196.7,651.3,231.8,41.69,14.84,Pop,051272.mp3
7.702,26380000.0,297100000.0,-696000000000000.0,-7839000000000000.0,-8.829e+16,3.672e+22,7.058e+16,7.95e+17,5.247e+25,1.46,1206.0,14530.0,63610000000.0,741500000000.0,8633000000000.0,5.035e+18,6674000000000.0,77720000000000.0,7.696e+21,2191.0,145.0,1600.0,191.8,0.5937,0.05045,-0.9391,0.178,-0.08501,-0.03757,-0.04956,0.04421,0.1134,0.1388,0.1455,0.0,0.08796,0.3152,0.1877,0.1432,0.1143,0.1009,0.129,0.09884,0.08855,0.0,-89.47,7.674,-0.8115,-0.8634,-1.131,6.181,3.01,-2.86,-0.8454,0.788,-0.9298,0.384,-0.9781,11.06,2.691,1.366,1.467,1.298,3.084,1.999,2.417,1.853,1.544,1.514,1.622,1.476,0.7697,52.05,4098.0,351600.0,69040000.0,0.2468,19.01,1456.0,114700.0,17930000.0,43.61,26.13,-3.75,1.402,0.2827,0.07186,14.53,10.78,0.0061,0.006743,0.08118,0.1105,0.007028,0.002032,182.3,7.358,199.9,108.6,454.0,337.0,723.6,414.2,46.31,26.51,Pop,127271.mp3
