@RELATION ./Datasets/MP3/nominalswap.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre {Hip-Hop, Pop, Soundtrack, Instrumental, Folk}
@ATTRIBUTE title STRING

@DATA
4.78,19700000.0,226600000.0,-388000000000000.0,-4463000000000000.0,-5.133e+16,1.528e+22,4.018e+16,4.622e+17,2.326e+25,1.114,1203.0,12640.0,47410000000.0,521600000000.0,5728000000000.0,2.801e+18,4694000000000.0,51540000000000.0,3.893e+21,595.7,174.0,1600.0,146.8,0.5272,0.039,-0.9252,0.6791,-0.3205,0.02164,0.006669,-0.00585,0.0082,0.008144,0.001933,0.0,0.01782,0.09237,0.1392,0.09495,0.06967,0.06931,0.06887,0.06079,0.06058,0.0,-90.42,3.718,0.6636,0.2657,0.02938,-2.716,1.316,-1.667,-0.2637,-1.381,-0.4037,-0.6921,-0.1348,9.83,1.773,1.268,1.261,1.26,1.707,1.768,1.684,1.518,1.551,1.46,1.38,1.438,0.4768,47.13,2254.0,198600.0,34340000.0,0.1256,4.83,468.5,45720.0,8800000.0,108.7,32.9,-4.704,1.17,0.1428,0.03857,23.81,4.33,0.001267,0.000821,0.1667,0.0312,0.003365,0.0009627,219.9,2.85,442.3,329.0,744.2,135.3,953.9,157.4,61.05,10.08,Soundtrack,108475.mp3
0.7775,27040000.0,303500000.0,-731200000000000.0,-8206000000000000.0,-9.209e+16,3.954e+22,7.388e+16,8.292e+17,5.589e+25,0.501,1210.0,3372.0,65460000000.0,458400000000.0,2046000000000.0,5.31e+18,4125000000000.0,18400000000000.0,1.863e+21,98.82,44.68,1614.0,174.2,0.6083,0.08349,-0.9944,0.5551,0.2604,0.1712,0.1391,0.1131,0.08513,0.06464,0.04803,0.0,0.004741,0.2181,0.1623,0.1064,0.07922,0.06974,0.07029,0.06906,0.05956,0.0,-169.6,20.34,-0.7694,-0.6103,-0.8339,8.318,4.818,0.8798,1.354,-0.07113,-0.5044,-0.3561,-0.3864,16.83,4.347,1.874,1.889,1.606,4.447,3.532,3.01,2.653,2.455,2.231,2.194,2.292,0.07753,13.17,794.9,114000.0,20930000.0,0.05611,5.426,603.8,80250.0,15050000.0,9.079,12.49,-5.794,1.412,0.06241,0.05055,5.463,2.062,0.0001781,0.0006976,0.02826,0.01356,0.001654,0.001367,190.8,66.96,167.7,80.29,170.7,64.45,189.1,89.74,12.1,5.744,Soundtrack,129186.mp3
6.568,28680000.0,320600000.0,-822400000000000.0,-9195000000000000.0,-1.028e+17,4.717e+22,8.279e+16,9.256e+17,6.592e+25,1.955,1204.0,16670.0,69070000000.0,863400000000.0,10690000000000.0,5.942e+18,7760000000000.0,96090000000000.0,1.028e+22,1187.0,264.8,1671.0,161.7,0.5433,0.05819,-0.889,0.1727,-0.1489,0.09191,0.009247,0.03743,-0.01769,0.05099,0.03769,0.0,0.08483,0.3012,0.1791,0.1154,0.0957,0.09665,0.09162,0.08811,0.09138,0.0,-89.63,5.505,-0.4865,-0.3492,-0.6085,3.167,0.3459,-0.8308,-0.2988,-0.8857,-0.5542,0.7312,-0.6708,11.09,2.805,1.87,1.59,1.8,2.286,2.109,1.639,1.809,1.714,1.524,1.831,1.638,0.6565,61.06,4270.0,316000.0,61880000.0,0.2336,17.06,1313.0,83050.0,16520000.0,90.76,57.37,-4.175,1.272,0.2064,0.07243,23.95,12.05,0.002849,0.004367,0.1657,0.1295,0.00491,0.001915,204.2,22.19,326.4,289.9,748.5,376.5,1093.0,463.0,69.92,29.63,Soundtrack,133976.mp3
1.266,26200000.0,295300000.0,-686500000000000.0,-7738000000000000.0,-8.722e+16,3.598e+22,6.968e+16,7.854e+17,5.152e+25,0.4038,1211.0,5868.0,63460000000.0,511300000000.0,3466000000000.0,4.988e+18,4601000000000.0,31170000000000.0,3.071e+21,222.2,13.73,1582.0,324.4,0.5963,0.02407,-0.9842,0.808,0.2259,0.1396,0.1153,0.0961,0.07606,0.06869,0.05587,0.0,0.01044,0.1368,0.2349,0.1355,0.1092,0.09502,0.09022,0.07774,0.06603,0.0,-149.8,19.28,-1.275,-1.633,-0.4572,0.4999,0.1017,-6.134,-5.077,-4.379,-1.224,-1.215,-0.4865,22.17,5.883,3.397,2.68,2.598,3.717,4.13,4.563,3.265,3.238,3.62,2.647,2.967,0.1262,18.8,587.7,63390.0,10490000.0,0.09321,7.879,609.0,65580.0,11990000.0,15.8,19.29,-4.211,1.136,0.09082,0.0466,11.98,3.326,0.0006593,0.001433,0.05592,0.02176,0.002375,0.001275,163.0,1.621e-12,371.1,113.0,374.4,103.9,386.3,107.0,24.72,6.845,Soundtrack,126886.mp3
1.621,27060000.0,303500000.0,-732100000000000.0,-8213000000000000.0,-9.213e+16,3.962e+22,7.394e+16,8.295e+17,5.592e+25,0.6876,1211.0,6090.0,65510000000.0,531900000000.0,3697000000000.0,5.318e+18,4786000000000.0,33250000000000.0,3.366e+21,278.2,59.61,1733.0,237.3,0.6051,0.04756,-0.9685,0.7329,-0.1098,0.08454,0.09522,0.1258,0.09476,0.03806,0.01874,0.0,0.04149,0.1326,0.4267,0.1843,0.1597,0.1244,0.1159,0.09935,0.1118,0.0,-135.1,16.82,-1.751,-1.063,-1.006,3.409,4.532,-3.758,1.944,-1.711,-2.762,0.3015,-0.5064,17.31,7.07,1.986,2.749,2.601,3.624,2.474,4.512,2.661,3.192,2.315,3.027,2.697,0.1623,22.98,967.6,96790.0,16420000.0,0.08091,10.85,695.8,74110.0,13780000.0,35.53,31.23,-5.302,1.343,0.09765,0.05498,13.13,8.654,0.000346,0.0006999,0.08079,0.07426,0.002556,0.001477,220.6,1.081e-12,354.2,343.1,410.2,270.4,492.0,348.9,31.49,22.33,Soundtrack,129190.mp3
3.278,22440000.0,257600000.0,-503800000000000.0,-5781000000000000.0,-6.634e+16,2.261e+22,5.205e+16,5.974e+17,3.418e+25,1.511,1216.0,5450.0,54570000000.0,435400000000.0,2807000000000.0,3.674e+18,3920000000000.0,25270000000000.0,2.169e+21,759.6,152.9,1641.0,293.2,0.5679,0.06315,-0.983,0.7434,0.0909,0.06025,0.03169,0.019,0.00548,0.003388,0.008676,0.0,0.0216,0.1818,0.3165,0.178,0.1386,0.1047,0.08509,0.07528,0.06993,0.0,-130.3,26.77,-0.469,-0.4085,-1.041,-0.6626,2.663,-1.311,1.062,-1.817,-1.642,-0.9078,-1.963,30.11,11.36,1.878,1.704,1.614,5.96,2.846,2.084,1.896,2.176,1.867,2.133,1.905,0.3285,17.74,540.2,48140.0,7913000.0,0.2212,10.54,775.2,72550.0,12910000.0,31.64,23.09,-4.348,1.296,0.171,0.07657,10.25,4.893,0.001375,0.002927,0.05817,0.03499,0.004389,0.001954,201.4,19.92,276.2,171.5,320.2,152.9,345.0,161.6,22.08,10.34,Soundtrack,116098.mp3
5.265,30200000.0,338200000.0,-911900000000000.0,-1.021e+16,-1.144e+17,5.508e+22,9.194e+16,1.03e+18,7.734e+25,0.6967,1209.0,15860.0,73010000000.0,887700000000.0,10730000000000.0,6.614e+18,7986000000000.0,96520000000000.0,1.088e+22,967.4,150.4,1574.0,154.4,0.6214,0.05845,-0.9251,0.113,-0.3417,0.00239,-0.001522,0.04837,0.08448,0.08981,0.07649,0.0,0.0608,0.1968,0.1305,0.1378,0.1027,0.07598,0.07143,0.06184,0.0665,0.0,-95.99,3.066,0.4108,-0.5431,-0.9027,7.337,1.425,0.2146,0.6036,-0.2487,0.7204,0.6127,-0.5506,9.423,2.147,1.596,1.4,1.362,1.677,1.715,1.834,1.767,1.833,1.657,1.604,1.528,0.5257,59.02,4174.0,286600.0,56950000.0,0.1376,14.37,1056.0,70390.0,15630000.0,47.22,36.29,-3.915,1.439,0.1872,0.06968,15.85,9.199,0.0031,0.004699,0.09573,0.1083,0.004547,0.00199,195.5,17.93,167.1,106.3,495.4,287.5,847.7,387.0,54.25,24.77,Soundtrack,141074.mp3
2.818,22730000.0,260100000.0,-516800000000000.0,-5913000000000000.0,-6.766e+16,2.35e+22,5.324e+16,6.092e+17,3.52e+25,0.385,1207.0,8237.0,54870000000.0,501200000000.0,4285000000000.0,3.742e+18,4511000000000.0,38570000000000.0,3.344e+21,373.1,87.77,1575.0,139.6,0.5435,0.03359,-0.9731,0.7671,-0.2287,0.1163,0.06899,0.007693,0.03625,0.05998,0.01669,0.0,0.008153,0.08172,0.1725,0.1088,0.08,0.06654,0.0729,0.05961,0.06431,0.0,-104.1,10.73,-0.1495,0.2343,-0.29,-1.329,-0.07693,-2.141,-1.016,-1.782,-0.733,-0.9507,0.02751,8.053,1.976,1.5,1.291,1.241,2.028,1.963,1.669,1.686,1.609,1.357,1.53,1.48,0.2816,31.37,1305.0,120700.0,18970000.0,0.05057,3.313,256.3,22600.0,4056000.0,52.17,20.92,-4.576,1.061,0.1161,0.02777,14.43,2.54,0.0008138,0.0004514,0.07964,0.02471,0.002908,0.0008082,220.6,1.081e-12,356.4,154.1,450.9,79.39,541.5,109.1,34.66,6.981,Soundtrack,116758.mp3
1.63,22220000.0,255200000.0,-493900000000000.0,-5671000000000000.0,-6.511e+16,2.195e+22,5.106e+16,5.863e+17,3.323e+25,0.7613,1212.0,3295.0,53850000000.0,382200000000.0,1682000000000.0,3.59e+18,3435000000000.0,15070000000000.0,1.287e+21,342.3,79.84,1567.0,197.4,0.5557,0.07487,-0.9934,0.6432,0.2927,0.1586,0.09987,0.06608,0.05606,0.02738,0.0244,0.0,0.003892,0.2025,0.1552,0.1295,0.1076,0.09151,0.08201,0.07184,0.0516,0.0,-156.1,28.47,0.5435,-0.1301,-0.5658,4.531,3.447,1.416,1.026,-1.653,-2.319,-1.034,-0.2623,24.22,7.224,1.762,1.805,2.107,5.846,2.749,2.628,1.978,2.657,2.117,2.115,2.413,0.1631,11.75,432.8,56260.0,10170000.0,0.09369,5.717,549.8,72220.0,13550000.0,13.93,13.71,-4.658,1.349,0.1195,0.06035,6.397,1.909,0.000672,0.001151,0.03344,0.01292,0.003154,0.001616,210.3,29.64,195.1,75.47,199.9,59.65,216.4,77.51,13.85,4.961,Soundtrack,115473.mp3
5.183,29940000.0,335200000.0,-896400000000000.0,-1.004e+16,-1.124e+17,5.367e+22,9.037e+16,1.012e+18,7.536e+25,1.353,1207.0,11360.0,72300000000.0,744700000000.0,7613000000000.0,6.494e+18,6704000000000.0,68540000000000.0,7.657e+21,879.3,275.6,1780.0,164.5,0.5237,0.05202,-0.9279,0.6547,-0.4452,0.1405,0.01496,-0.01657,-0.01072,0.02896,0.03956,0.0,0.03758,0.1206,0.1794,0.1917,0.1478,0.1177,0.1129,0.09918,0.09702,0.0,-91.93,4.0,-0.3577,-0.9922,-0.719,-0.3217,1.624,-1.588,0.7111,-1.003,-0.02457,-1.837,-1.335,10.75,2.647,2.333,1.755,1.497,2.987,2.279,1.832,2.155,1.952,2.023,2.61,2.114,0.5176,43.26,1994.0,158100.0,26640000.0,0.1448,7.451,549.2,56840.0,11230000.0,87.8,41.45,-4.485,1.181,0.1909,0.05662,21.57,7.105,0.00142,0.001081,0.1523,0.06686,0.004746,0.001499,220.6,1.081e-12,391.3,333.7,674.1,222.0,887.1,275.6,56.77,17.64,Soundtrack,139775.mp3
2.144,25870000.0,292200000.0,-669400000000000.0,-7561000000000000.0,-8.54e+16,3.464e+22,6.808e+16,7.69e+17,4.992e+25,1.115,1211.0,4975.0,62640000000.0,482500000000.0,2908000000000.0,4.862e+18,4328000000000.0,25990000000000.0,2.549e+21,557.5,205.6,1560.0,283.3,0.5561,0.05213,-0.9872,0.6382,0.1559,0.1715,0.1092,0.09715,0.06922,0.05157,0.03409,0.0,0.02625,0.2109,0.3137,0.1447,0.1239,0.09764,0.1001,0.08877,0.07773,0.0,-144.7,21.0,-0.4332,-0.3666,-0.7939,6.437,5.034,0.9991,1.478,-2.003,-1.418,0.2849,-1.386,27.57,7.39,2.247,2.077,2.297,4.847,3.466,3.054,2.429,3.313,2.443,3.43,2.5,0.2145,15.36,652.0,66480.0,10800000.0,0.1467,10.0,704.4,71220.0,12630000.0,13.0,18.0,-4.417,1.358,0.147,0.08172,7.631,4.917,0.0012,0.002737,0.04131,0.04134,0.003885,0.002232,210.6,39.54,224.8,180.9,238.5,153.6,268.1,168.4,17.16,10.78,Soundtrack,126411.mp3
0.7699,25540000.0,289300000.0,-652100000000000.0,-7387000000000000.0,-8.368e+16,3.331e+22,6.652e+16,7.535e+17,4.842e+25,0.6397,1221.0,12410.0,62350000000.0,670000000000.0,7181000000000.0,4.777e+18,6003000000000.0,64320000000000.0,6.232e+21,103.8,31.13,1753.0,206.4,0.6317,0.056,-0.908,0.6782,-0.1148,0.2252,0.129,0.2073,0.1075,0.1162,0.1054,0.0,0.1019,0.1907,0.3267,0.1965,0.23,0.1653,0.1295,0.1228,0.119,0.0,-163.5,1.72,-3.832,-0.7875,0.9816,0.1247,-7.383,-5.801,-3.175,-3.8,-0.4248,2.57,1.071,20.49,8.107,3.729,3.48,2.906,7.411,6.804,4.141,3.733,4.367,4.324,4.473,4.186,0.07639,45.99,2210.0,186100.0,32570000.0,0.08641,19.46,1091.0,68960.0,14660000.0,36.7,43.01,-5.723,1.585,0.05841,0.06739,26.0,14.74,0.000261,0.001126,0.1432,0.1138,0.001546,0.001818,176.7,74.63,673.0,507.7,812.5,460.6,883.6,506.1,56.55,32.39,Soundtrack,125822.mp3
0.8254,26840000.0,301600000.0,-720200000000000.0,-8094000000000000.0,-9.096e+16,3.866e+22,7.288e+16,8.19e+17,5.487e+25,0.3958,1216.0,6179.0,65260000000.0,532100000000.0,3727000000000.0,5.254e+18,4782000000000.0,33450000000000.0,3.372e+21,77.75,15.23,1651.0,264.0,0.6485,0.06532,-0.9857,0.601,0.1658,0.09178,0.0541,0.08749,0.06363,0.0759,0.06741,0.0,0.02169,0.2948,0.2374,0.1413,0.109,0.08888,0.07889,0.0675,0.0659,0.0,-155.4,17.58,-1.323,-0.4501,-0.4931,1.646,3.61,-0.4976,-0.01281,-0.4423,-0.8484,-1.834,-2.504,21.54,6.986,2.789,1.724,1.719,4.42,3.063,4.17,4.01,3.651,2.021,2.147,2.408,0.08247,22.21,1259.0,140400.0,25290000.0,0.06369,12.63,1299.0,130800.0,24810000.0,17.41,18.63,-5.554,1.665,0.05292,0.03838,8.596,3.826,0.0002797,0.001165,0.04303,0.03602,0.001384,0.001036,173.9,42.46,225.2,95.47,268.6,119.6,299.8,151.0,19.19,9.664,Soundtrack,128811.mp3
1.666,26750000.0,300700000.0,-715300000000000.0,-8041000000000000.0,-9.04e+16,3.826e+22,7.24e+16,8.14e+17,5.436e+25,0.5055,1206.0,6710.0,64530000000.0,542100000000.0,4035000000000.0,5.177e+18,4874000000000.0,36250000000000.0,3.64e+21,224.2,63.86,1644.0,219.5,0.5363,0.05312,-0.9725,0.7046,0.00826,-0.04321,-0.05916,-0.004024,-0.006362,0.004893,0.02127,0.0,0.03061,0.2143,0.2894,0.2188,0.1526,0.1226,0.102,0.0935,0.09239,0.0,-129.3,16.29,0.2584,0.8818,-0.3286,-0.5191,1.784,-0.1951,-0.2761,-1.657,0.322,-0.172,0.4893,13.94,3.955,1.992,1.729,1.893,2.773,2.714,2.093,2.237,2.406,2.27,2.042,2.338,0.1665,24.68,1286.0,145200.0,25370000.0,0.07003,10.01,996.0,113200.0,20900000.0,32.93,19.14,-4.621,1.273,0.08779,0.03701,12.46,8.608,0.0006638,0.001042,0.07299,0.05065,0.002269,0.001003,217.3,13.51,389.3,428.5,389.3,269.0,505.8,337.2,32.37,21.58,Soundtrack,128470.mp3
1.8,25550000.0,289300000.0,-652800000000000.0,-7393000000000000.0,-8.372e+16,3.336e+22,6.657e+16,7.539e+17,4.845e+25,0.7338,1208.0,4737.0,61730000000.0,470400000000.0,2741000000000.0,4.732e+18,4232000000000.0,24640000000000.0,2.379e+21,441.2,160.2,1656.0,206.6,0.4888,0.0755,-0.9892,0.6252,0.1571,0.2409,0.1157,0.09267,0.07972,0.0586,0.0298,0.0,0.01533,0.2165,0.2723,0.1545,0.1275,0.09309,0.08634,0.08606,0.07533,0.0,-144.7,21.32,-1.203,-0.5908,-0.9512,9.514,2.206,-0.07909,2.076,-1.126,-2.66,0.5688,-2.03,21.2,8.034,2.157,2.448,2.912,5.554,2.641,2.431,2.292,2.335,2.321,1.938,2.036,0.1797,17.46,818.2,74400.0,10830000.0,0.09095,11.15,843.6,62870.0,9543000.0,16.59,14.92,-5.092,1.416,0.1239,0.05559,7.682,3.156,0.0003767,0.0008698,0.03903,0.02628,0.003265,0.001499,220.3,3.21,223.0,76.24,240.1,98.64,277.5,160.6,17.76,10.28,Soundtrack,125825.mp3
0.7742,25750000.0,291000000.0,-662900000000000.0,-7493000000000000.0,-8.47e+16,3.413e+22,6.747e+16,7.626e+17,4.93e+25,0.4644,1214.0,4116.0,62510000000.0,459200000000.0,2396000000000.0,4.828e+18,4129000000000.0,21510000000000.0,2.092e+21,92.94,29.96,1550.0,228.1,0.5857,0.1391,-0.9916,0.4727,0.2235,0.1764,0.1349,0.1179,0.083,0.06449,0.04841,0.0,0.01998,0.2114,0.1754,0.1007,0.09964,0.07278,0.07313,0.06701,0.06854,0.0,-180.5,22.3,-0.1325,-0.4047,-0.2019,8.638,4.292,2.762,2.18,0.4714,0.6938,-0.7505,-1.483,24.9,8.945,1.741,1.515,1.518,5.268,3.842,2.589,2.431,2.187,2.234,1.72,1.841,0.07725,12.9,722.0,85930.0,15300000.0,0.06306,12.38,996.8,102300.0,18560000.0,9.213,15.95,-5.947,1.547,0.05957,0.04242,5.297,4.355,0.0001655,0.0005818,0.02869,0.03124,0.001581,0.001142,197.6,32.31,146.0,74.61,165.5,136.1,182.8,162.2,11.7,10.38,Soundtrack,126283.mp3
1.069,23440000.0,266800000.0,-549300000000000.0,-6253000000000000.0,-7.119e+16,2.575e+22,5.631e+16,6.41e+17,3.799e+25,0.7173,1210.0,6542.0,56740000000.0,475800000000.0,3491000000000.0,3.989e+18,4284000000000.0,31420000000000.0,2.794e+21,283.8,79.38,1532.0,212.7,0.6783,0.1199,-0.9831,0.4677,0.05877,0.1373,0.1199,0.1472,0.151,0.1174,0.08352,0.0,0.04348,0.1673,0.3023,0.1404,0.1114,0.07866,0.07537,0.07966,0.07657,0.0,-161.0,7.761,-0.6055,-2.137,-1.936,9.649,12.11,4.716,4.265,1.331,0.5705,2.078,0.4052,17.17,5.603,2.694,2.249,1.865,5.768,5.708,3.646,4.564,3.569,3.146,2.398,2.205,0.1061,24.9,1580.0,154500.0,26790000.0,0.08319,17.35,1268.0,108500.0,20420000.0,7.71,21.97,-5.799,1.549,0.1072,0.09548,7.643,7.686,0.0002094,0.0009212,0.03683,0.05774,0.002863,0.002581,220.6,1.081e-12,209.0,276.0,238.8,240.2,271.0,250.4,17.35,16.03,Soundtrack,119901.mp3
1.831,28660000.0,320400000.0,-821200000000000.0,-9182000000000000.0,-1.027e+17,4.707e+22,8.267e+16,9.245e+17,6.58e+25,0.3361,1209.0,6913.0,69280000000.0,585400000000.0,4430000000000.0,5.956e+18,5267000000000.0,39850000000000.0,4.259e+21,234.9,11.78,2024.0,223.8,0.5442,0.03739,-0.9732,0.8096,-0.1834,0.09921,0.07027,0.05598,0.08671,0.1001,0.04981,0.0,0.03423,0.08694,0.2555,0.1951,0.1247,0.09778,0.08008,0.08732,0.0888,0.0,-120.6,13.65,-0.07624,-1.665,-0.2122,-2.308,-0.241,-3.343,-2.127,-1.555,-2.07,-1.283,0.4617,15.2,3.48,2.329,2.624,2.536,2.205,3.123,1.911,1.821,2.172,2.309,2.029,2.805,0.1827,25.27,662.2,43580.0,5300000.0,0.04918,5.578,277.9,19280.0,3233000.0,45.2,24.28,-4.873,1.242,0.09469,0.02355,14.78,5.539,0.0003406,0.0006958,0.07482,0.03693,0.002447,0.0006757,203.9,11.39,396.0,153.4,462.0,173.1,504.5,148.2,32.29,9.482,Soundtrack,133971.mp3
0.9383,21770000.0,250300000.0,-473900000000000.0,-5449000000000000.0,-6.266e+16,2.063e+22,4.907e+16,5.642e+17,3.137e+25,0.7865,1220.0,9745.0,53110000000.0,517300000000.0,4878000000000.0,3.469e+18,4654000000000.0,43880000000000.0,3.663e+21,136.8,117.6,1579.0,195.1,0.6806,0.05686,-0.9444,0.8542,0.09077,0.09217,-0.01877,-0.02518,0.0167,0.07528,0.07631,0.0,0.05867,0.1609,0.3061,0.2194,0.1994,0.1584,0.146,0.1338,0.1097,0.0,-157.3,12.61,-0.384,-1.14,-0.4765,-7.743,-5.558,0.8159,1.295,0.5337,-0.01475,0.5471,-0.3338,20.41,9.162,2.474,2.812,2.16,5.078,6.799,4.777,2.94,3.133,3.519,3.095,3.316,0.09343,31.66,1035.0,100900.0,16730000.0,0.1104,14.8,933.6,79570.0,14160000.0,37.09,29.37,-5.36,1.654,0.05795,0.06947,22.72,10.36,0.0005057,0.00217,0.1093,0.05634,0.0015,0.001836,212.9,33.58,698.1,355.5,710.1,323.8,738.5,320.4,47.26,20.51,Soundtrack,114233.mp3
