@RELATION ./mp3train.arff

@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_0" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_1" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_10" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_11" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_12" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_2" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_3" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_4" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_5" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_6" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_7" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_8" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_9" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_0" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_1" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_10" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_11" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_12" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_2" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_3" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_4" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_5" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_6" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_7" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_8" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_9" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
-165.9,32.77,-1.502,-0.9844,0.3289,2.954,0.8981,0.8437,0.2296,-4.703,-0.496,0.6464,-0.3839,0.3245,-164.7,32.95,-1.447,-0.8975,0.2721,2.664,1.077,1.024,0.2224,-4.773,-0.3981,0.9664,-0.1596,1647.0,329.5,?,?,?,?,?,?,?,47.68,?,?,?,260.2,'[\'Instrumental\']',125827.mp3
-142.1,19.25,3.845,1.165,-0.9185,8.527,-3.086,-1.49,0.7326,0.704,-0.4627,-2.471,-0.3969,0.4497,-141.6,19.47,3.765,1.138,-0.8591,8.86,-2.693,-1.281,0.6877,0.732,-0.462,-2.547,-0.4424,1416.0,194.6,37.61,?,?,88.53,?,?,?,?,?,?,?,282.7,'[\'Instrumental\']',141144.mp3
-137.2,11.7,0.3316,0.5022,-1.577,1.809,4.804,-2.076,-0.09171,-1.475,-1.5,0.1531,-0.3439,?,-137.1,11.67,0.4308,0.5309,-1.547,2.001,4.847,-2.166,-0.1568,-1.55,-1.46,0.3052,-0.1219,1371.0,116.6,?,?,?,?,48.39,?,?,?,?,?,?,216.7,'[\'Instrumental\']',130989.mp3
-144.8,11.04,-0.4448,-0.1425,-1.479,7.629,4.608,0.3995,-0.9657,-3.082,-3.379,-0.0005193,-1.551,0.4144,-145.3,11.12,-0.4642,-0.1893,-1.534,7.818,4.707,0.4217,-0.8917,-3.046,-3.382,0.008966,-1.59,1453.0,111.0,?,?,?,78.06,46.93,?,?,30.24,33.71,?,?,282.2,'[\'Instrumental\']',117170.mp3
-100.3,5.616,0.4316,2.268,0.4522,-4.126,-0.7141,-1.579,1.896,-0.3293,-0.3145,-2.111,-3.011,?,-98.03,5.678,0.2286,2.058,0.4494,-3.975,-0.7332,-1.551,1.854,-0.4593,-0.2672,-1.863,-3.05,980.3,56.73,?,20.5,?,39.72,7.136,15.44,18.48,?,?,18.54,30.43,518.1,'[\'Instrumental\']',133459.mp3
-130.4,14.19,0.9073,-0.3067,-0.7656,1.172,2.732,-1.499,-0.7144,0.7527,-0.4643,-0.4335,0.02183,0.8616,-130.3,14.08,0.9883,-0.3562,-0.7958,1.306,2.888,-1.381,-0.7704,0.8773,-0.4153,-0.3649,0.1464,1303.0,140.7,?,?,?,?,28.81,13.66,?,?,?,?,?,194.2,'[\'Instrumental\']',126885.mp3
-150.4,-5.189,-0.6493,-0.52,1.34,-3.141,-2.329,-0.4441,-2.037,0.3707,6.488,2.999,-4.63,1.723,-150.1,-4.887,-0.4438,-0.4747,1.277,-2.878,-2.252,-0.3133,-1.86,0.2304,6.245,2.579,-4.262,1501.0,?,?,?,?,?,?,?,?,?,62.38,?,?,1342.0,'[\'Instrumental\']',118068.mp3
-112.0,4.772,0.1663,0.1052,-0.3428,5.602,2.011,1.031,1.396,0.9072,-1.171,-1.466,-0.5437,?,-110.6,4.845,0.1231,0.07087,-0.3873,5.762,2.03,0.9324,1.226,0.8667,-1.236,-1.511,-0.5666,1106.0,48.14,?,?,?,?,?,?,?,?,?,?,?,31.32,'[\'Instrumental\']',122632.mp3
-85.54,4.537,-0.5531,-0.6241,-0.882,-0.06046,-0.8505,-0.3651,0.2624,0.3666,0.4865,0.1534,-0.3336,2.951,-84.91,4.638,-0.5872,-0.6437,-0.8897,0.07295,-0.8272,-0.4366,0.1603,0.3583,0.5569,0.2128,-0.3349,849.0,?,?,?,?,?,?,?,?,?,?,?,?,375.9,'[\'Instrumental\']',122644.mp3
-164.7,19.61,-0.638,-0.7127,-0.2104,0.2286,-1.121,-1.124,2.273,2.483,0.2056,-1.265,-1.339,0.6416,-164.9,19.63,-0.6052,-0.7479,-0.1998,0.07975,-1.078,-1.114,2.407,2.622,0.239,-1.211,-1.228,1649.0,196.2,?,?,?,?,?,?,?,26.13,?,?,?,283.7,'[\'Instrumental\']',115475.mp3
-130.5,16.05,-0.318,-0.136,-0.192,3.329,0.7914,-1.258,0.8202,-0.1117,0.08992,1.557,0.06241,0.6025,-128.9,15.78,-0.2202,-0.02991,-0.1897,3.069,0.7452,-1.398,0.6817,-0.184,0.1107,1.526,0.1404,1288.0,157.7,?,?,?,?,?,?,?,?,?,?,?,216.7,'[\'Instrumental\']',126217.mp3
-159.5,25.56,0.5847,-0.6575,-1.117,7.04,-2.577,-5.601,-1.055,-2.715,-1.689,-0.101,-0.5509,0.3577,-160.2,27.64,1.022,0.1115,-0.7269,7.661,-1.94,-4.959,-0.9218,-3.03,-2.012,-0.5768,-0.6782,1601.0,?,?,?,?,?,?,?,?,?,?,?,?,338.6,'[\'Instrumental\']',127662.mp3
-142.4,14.69,0.2037,-0.3198,-0.9762,2.234,2.319,1.115,1.544,-1.78,-0.6991,0.6826,-0.8758,?,-141.7,14.3,0.1441,-0.2423,-0.967,2.289,2.551,1.227,1.824,-1.552,-0.7471,0.4931,-0.9766,1417.0,142.6,?,?,9.575,?,?,?,?,?,?,?,?,299.3,'[\'Instrumental\']',127494.mp3
-153.4,9.291,-0.1738,-0.2887,-0.6235,1.469,1.702,0.4217,0.5133,0.1171,-0.717,0.09004,-0.1645,?,-152.8,9.463,-0.1625,-0.3082,-0.6062,1.533,1.797,0.4047,0.5338,0.1634,-0.7885,0.07011,-0.1933,1528.0,94.32,?,?,?,?,?,?,?,?,?,?,?,276.7,'[\'Instrumental\']',129039.mp3
-94.94,4.549,-0.2194,-1.062,0.142,1.585,1.455,-0.7674,1.96,-0.1989,-0.001921,0.3988,0.7966,0.6233,-94.67,4.537,-0.2607,-1.052,0.2046,1.567,1.509,-0.7402,1.941,-0.1728,0.01792,0.3904,0.7758,946.6,45.32,?,?,?,15.59,15.01,?,19.35,?,?,?,?,82.83,'[\'Instrumental\']',139772.mp3
-124.7,18.93,-0.3823,-0.745,-0.2745,2.688,2.748,-1.242,2.07,-0.5471,-1.231,0.9326,-1.062,0.7133,-123.8,18.72,-0.3256,-0.7517,-0.2911,2.768,2.581,-1.15,2.044,-0.5864,-1.249,1.003,-1.042,1238.0,187.1,?,?,?,27.49,?,?,20.28,?,12.25,?,10.25,208.4,'[\'Instrumental\']',116870.mp3
-139.2,16.13,-0.9229,0.4905,1.306,-0.4949,-2.165,-2.012,-0.3128,-1.894,0.1255,-0.9372,-0.2379,1.097,-139.4,15.69,-0.9849,0.2734,1.23,-0.5449,-1.794,-1.659,-0.3635,-2.369,0.03409,-0.7624,-0.08182,1394.0,156.7,?,?,?,?,?,?,?,?,?,?,?,446.3,'[\'Instrumental\']',117614.mp3
-175.8,23.0,0.8744,0.4465,0.05836,3.085,1.838,-1.866,-0.8394,0.07291,0.5821,0.03543,0.09459,0.4382,-176.5,23.1,0.8735,0.5481,0.2181,3.188,1.754,-2.004,-0.7722,0.1792,0.5631,0.07781,-0.07096,1765.0,231.0,?,?,?,?,?,?,?,?,?,?,?,278.2,'[\'Instrumental\']',118063.mp3
-145.5,21.87,0.7702,-0.9014,-0.04045,0.342,-1.26,-0.6034,-0.6796,0.2132,-0.3391,-0.3615,0.3522,0.8084,-145.0,21.41,0.6653,-0.9261,0.15,0.4177,-1.112,-0.7177,-0.561,0.1094,-0.4674,-0.3046,0.4331,1450.0,214.0,?,?,?,?,?,?,?,?,?,?,?,233.2,'[\'Instrumental\']',126883.mp3
-115.1,10.02,0.4954,1.095,-0.3313,0.5774,2.133,-1.45,1.464,-1.22,-1.962,-0.7524,0.7114,1.365,-116.2,10.24,0.476,1.118,-0.279,0.6827,2.131,-1.503,1.482,-1.332,-2.066,-0.7943,0.7754,1162.0,102.4,?,?,?,?,21.22,14.94,14.74,13.22,20.61,?,?,261.5,'[\'Instrumental\']',120774.mp3
-124.9,14.27,0.3236,1.639,-0.6999,-2.787,1.567,-1.87,2.178,0.9482,0.3078,-1.099,0.2459,?,-124.5,14.39,0.357,1.691,-0.6668,-2.904,1.58,-1.941,2.22,0.9089,0.1988,-1.312,0.3531,1245.0,143.8,?,16.87,?,?,?,19.31,22.08,?,?,?,?,309.5,'[\'Instrumental\']',126185.mp3
-119.5,19.06,0.9064,-1.705,-0.5491,3.42,-2.037,-2.072,-0.6674,-0.8694,2.82,-1.561,-1.085,0.8351,-118.3,18.56,0.8881,-1.703,-0.4155,3.447,-2.04,-1.907,-0.8965,-0.9146,2.878,-1.744,-0.9765,1183.0,185.5,?,?,?,34.38,?,18.93,?,?,28.67,?,?,319.6,'[\'Instrumental\']',114539.mp3
-145.5,15.6,-0.6045,-0.07488,-0.9683,2.264,1.124,-0.2763,-1.31,-2.118,-0.613,0.3673,0.1817,0.4886,-144.8,15.75,-0.4383,-0.1281,-0.9723,2.659,1.377,-0.1465,-1.119,-2.08,-0.7399,0.4242,0.4411,1448.0,157.4,?,?,?,?,?,?,?,?,?,?,?,273.3,'[\'Instrumental\']',119897.mp3
-161.8,25.81,-0.122,-0.6309,-1.544,5.967,6.206,1.859,-0.5865,0.0263,-0.1317,-1.125,-0.889,?,-162.5,25.85,-0.2991,-0.8496,-1.55,6.508,6.438,1.864,-0.4956,-0.05517,-0.3167,-1.155,-0.971,1625.0,258.4,?,?,?,64.88,64.31,18.46,?,?,?,?,9.511,174.5,'[\'Instrumental\']',126017.mp3
-114.4,6.873,-0.5291,-0.7006,-1.11,-6.723,2.888,-0.501,0.4317,-0.5755,0.001919,-0.007621,-0.6828,2.261,-112.8,6.088,-0.5223,-0.7809,-1.181,-7.083,2.924,-0.5727,0.2878,-0.811,-0.07353,-0.05565,-0.6604,1127.0,60.75,?,?,?,70.73,29.13,?,?,?,?,?,?,525.7,'[\'Instrumental\']',129044.mp3
-186.8,25.24,-0.3977,-0.8938,-0.3558,3.135,3.717,0.2504,-0.3494,0.09919,0.3893,0.5295,1.498,0.3499,-186.3,26.51,-0.3058,-0.9124,-0.4735,3.615,3.757,0.2976,-0.4162,0.1785,0.5338,0.7756,1.825,1863.0,265.0,?,?,?,?,?,?,?,?,?,?,?,287.9,'[\'Instrumental\']',126716.mp3
-115.0,14.69,-1.131,-0.6171,-1.281,-1.348,2.744,0.238,0.2817,0.1572,0.1631,-0.453,-1.234,0.8899,-115.7,14.97,-1.165,-0.5717,-1.327,-1.587,2.834,0.2593,0.2753,0.1904,0.2009,-0.4619,-1.215,1157.0,149.7,11.58,5.564,13.21,?,28.28,?,?,?,?,?,12.07,197.2,'[\'Instrumental\']',116759.mp3
-143.3,21.66,-0.472,-1.508,-1.618,1.78,4.189,2.243,1.131,0.7788,-0.08611,-0.3255,0.484,?,-142.3,21.48,-0.4174,-1.472,-1.665,1.95,4.331,2.257,0.876,0.6636,0.0285,-0.3553,0.572,1423.0,214.6,?,?,?,?,43.18,22.28,?,?,?,?,?,200.3,'[\'Instrumental\']',125817.mp3
-127.6,14.05,-1.639,-0.7529,-1.343,1.657,3.208,-1.748,0.04444,-0.7766,0.8808,0.3817,0.3085,0.8978,-127.9,14.15,-1.65,-0.6659,-1.37,1.722,3.092,-1.686,0.02609,-0.6302,0.9701,0.454,0.2619,1279.0,141.5,?,?,?,?,30.87,16.78,?,?,?,?,?,221.2,'[\'Instrumental\']',116756.mp3
-107.4,13.91,0.2498,0.7785,0.06467,-3.143,0.2018,-1.639,-0.1959,-0.3098,-0.416,-0.1841,0.1032,1.394,-108.0,13.95,0.2958,0.8645,0.182,-3.409,0.03503,-1.675,-0.179,-0.373,-0.5215,-0.2318,0.06526,1080.0,139.5,?,?,?,34.04,?,16.68,?,?,?,?,?,296.8,'[\'Instrumental\']',108879.mp3
-131.7,5.729,-0.7453,-0.4115,-0.8587,-7.019,-0.8649,-1.421,-0.8153,-2.058,0.6368,-1.684,-1.505,2.21,-133.0,5.533,-0.8322,-0.3937,-0.8945,-7.347,-1.059,-1.49,-0.9254,-2.199,0.6932,-1.783,-1.672,1330.0,55.25,?,?,?,73.44,?,?,?,21.88,?,?,?,762.6,'[\'Instrumental\']',120772.mp3
-124.8,15.36,0.1362,-0.2506,-0.8488,5.665,2.869,0.7963,1.217,-0.7552,-1.648,0.1934,-1.302,0.6746,-125.1,15.57,0.139,-0.2572,-0.9067,5.907,2.78,0.8349,1.421,-0.712,-1.647,0.2671,-1.411,1250.0,155.5,?,?,?,58.81,27.63,?,?,?,?,?,?,195.2,'[\'Instrumental\']',126410.mp3
-164.7,18.84,-0.425,-0.6708,-0.994,3.308,1.828,3.708,2.339,0.6793,0.1071,-0.5136,-0.09712,?,-162.8,18.92,-0.4728,-0.6858,-0.9664,3.245,1.74,3.714,2.377,0.5712,0.174,-0.3787,-0.06524,1627.0,189.0,?,?,?,?,?,37.09,?,?,?,?,?,161.1,'[\'Instrumental\']',125818.mp3
-142.7,15.64,-0.3757,-0.7667,-0.2888,0.8754,0.8054,-0.6759,0.7082,0.6981,1.379,-1.198,-1.038,0.5545,-141.7,15.71,-0.3995,-0.8048,-0.3206,0.4793,0.5705,-0.979,0.7011,0.7743,1.165,-1.289,-1.108,1417.0,157.0,?,?,?,?,?,?,?,?,?,?,?,289.6,'[\'Instrumental\']',127648.mp3
-137.2,14.32,-0.6894,-0.03734,0.2709,-1.621,1.556,-1.481,1.212,-0.1448,-0.2451,-0.7897,-1.046,0.8016,-137.0,14.21,-0.6376,0.03354,0.263,-1.662,1.538,-1.488,1.24,-0.0672,-0.4012,-0.8832,-1.047,1370.0,141.8,?,?,?,?,?,?,?,?,?,?,?,236.0,'[\'Instrumental\']',125617.mp3
-116.3,12.95,-2.557,0.0669,0.2968,-2.673,-4.482,-7.012,-2.094,-1.743,-0.04668,-1.244,-3.988,1.037,-114.3,13.51,-2.494,0.2915,0.4501,-2.643,-4.701,-7.245,-2.135,-1.808,-0.03995,-1.197,-3.966,1143.0,135.0,?,?,?,?,46.9,72.41,?,?,?,?,39.53,491.0,'[\'Instrumental\']',014570.mp3
-123.2,13.18,-0.573,-0.005898,0.4056,-1.388,0.4738,-4.604,-1.35,-0.07944,-1.646,-1.838,-0.2106,1.189,-123.9,13.37,-0.6828,0.06504,0.4075,-1.229,0.5817,-4.656,-1.297,-0.01298,-1.672,-1.782,-0.2286,1239.0,133.5,?,?,?,?,?,46.49,?,?,?,?,?,365.9,'[\'Instrumental\']',115888.mp3
-166.6,23.71,-0.3692,-1.733,-0.8978,5.102,5.446,4.653,1.144,-2.926,-4.34,-1.28,-0.3829,0.2443,-167.0,24.31,-0.3259,-1.639,-1.074,5.334,5.347,4.724,0.9642,-3.395,-4.498,-1.219,-0.3991,1670.0,243.1,?,?,?,53.23,53.38,47.08,?,?,44.88,?,?,266.4,'[\'Instrumental\']',126276.mp3
-146.3,6.457,0.7777,0.7771,-0.5558,1.134,1.88,-1.061,-1.488,-1.014,0.2479,-0.9657,-0.2342,1.405,-147.2,5.806,0.9257,0.8252,-0.3964,1.472,2.043,-1.049,-1.487,-0.8889,0.33,-0.9645,-0.2198,1472.0,?,?,?,?,?,20.22,?,?,?,?,?,?,509.2,'[\'Instrumental\']',119898.mp3
-91.83,5.005,-0.4645,-1.037,-0.5303,-1.27,1.324,-1.123,0.1209,-1.542,0.1093,0.7115,-1.033,2.957,-91.9,5.048,-0.4663,-1.003,-0.4897,-1.194,1.328,-1.1,0.143,-1.559,0.1067,0.7185,-1.033,918.9,50.46,?,9.955,?,11.82,13.18,10.87,?,15.52,?,7.059,10.25,336.0,'[\'Instrumental\']',108474.mp3
-113.3,18.68,0.9537,-1.73,-0.4593,3.339,-2.151,-1.932,-0.7989,-0.8492,2.969,-1.606,-0.9977,0.8424,-111.7,18.26,0.9222,-1.685,-0.351,3.345,-2.168,-1.84,-0.8869,-0.8628,2.988,-1.642,-0.9134,1117.0,182.5,?,?,?,33.35,?,18.28,?,?,29.78,?,?,323.3,'[\'Instrumental\']',115891.mp3
-86.58,7.589,-0.5492,-0.06555,-0.6318,0.5028,-2.587,-4.893,-0.7015,-0.2348,-1.08,0.5914,-0.539,1.969,-85.91,7.477,-0.5055,-0.04563,-0.7125,0.5073,-2.682,-4.883,-0.6549,-0.19,-1.047,0.6109,-0.4551,859.1,74.71,?,?,?,?,26.77,48.81,?,?,?,?,?,427.1,'[\'Instrumental\']',014585.mp3
-185.6,13.28,0.4462,0.9127,-0.1877,0.4247,-3.719,-7.141,-4.902,-3.703,-4.9,-3.797,-0.8398,?,-184.7,13.48,0.3857,0.9172,-0.2273,0.5536,-3.675,-7.178,-5.009,-3.723,-4.878,-3.988,-1.024,1847.0,134.5,?,?,?,?,36.68,71.72,49.87,?,48.68,39.75,?,431.4,'[\'Instrumental\']',116736.mp3
-99.92,4.738,-1.338,-0.4884,-0.1439,-1.263,0.6912,1.193,1.898,-0.3019,-0.04986,0.7805,-0.6763,1.902,-99.63,4.758,-1.378,-0.456,-0.1257,-1.268,0.6859,1.142,1.904,-0.2874,-0.08479,0.8491,-0.6914,996.3,47.55,?,?,?,?,?,11.29,18.97,?,?,?,?,143.4,'[\'Instrumental\']',133452.mp3
-129.2,9.391,-1.043,-2.508,-0.5228,0.8407,6.251,0.3682,1.492,0.7108,1.775,1.212,0.607,0.6893,-130.0,9.584,-1.155,-2.463,-0.3929,0.9896,6.071,0.5355,1.583,0.8667,1.855,1.057,0.6199,1300.0,?,?,?,?,?,60.68,?,?,?,?,?,?,291.0,'[\'Instrumental\']',130932.mp3
-84.11,8.21,-0.482,-0.8767,-0.139,-0.2329,-2.269,0.3982,0.2709,-0.06953,-1.2,-0.8218,-0.1176,?,-82.87,8.028,-0.4877,-0.8877,-0.06871,-0.1103,-2.341,0.4474,0.2758,-0.02296,-1.133,-0.7362,-0.1806,828.7,80.25,?,?,?,?,23.36,?,?,?,11.23,?,?,328.8,'[\'Instrumental\']',073495.mp3
-101.9,6.807,-0.8382,2.446,0.05511,-2.38,-3.784,-6.325,0.04036,-0.1974,-2.217,-1.035,-2.015,1.517,-100.8,6.577,-0.7918,2.214,-0.003321,-2.384,-3.814,-6.314,-0.01631,-0.2518,-2.174,-1.039,-2.03,1008.0,65.62,?,?,?,23.71,38.09,63.1,?,?,21.66,?,20.22,554.5,'[\'Instrumental\']',014568.mp3
-129.2,20.64,-0.4991,1.283,0.4522,2.794,0.2236,-0.796,1.811,-2.753,-2.025,0.5254,-0.2607,?,-129.0,20.38,-0.3382,1.453,0.4275,3.239,0.4763,-0.7255,1.911,-2.754,-2.149,0.4964,-0.2278,1290.0,203.7,?,?,?,?,?,?,?,27.44,21.39,?,?,188.7,'[\'Instrumental\']',127497.mp3
-108.1,13.57,-0.4766,-0.002322,-0.1175,-1.117,1.942,-1.491,2.772,-0.5914,-0.7529,-1.547,-0.6523,1.276,-108.4,14.05,-0.6528,0.04208,-0.1129,-1.229,2.125,-1.488,2.776,-0.4408,-0.7152,-1.357,-0.6014,1084.0,140.5,?,?,?,?,?,?,27.69,?,?,?,?,271.9,'[\'Instrumental\']',133967.mp3
-127.4,9.169,-2.048,-1.409,-1.411,-17.48,-5.286,-4.907,-1.824,-0.3191,1.376,-0.2974,-1.906,1.325,-126.9,9.195,-2.123,-1.6,-1.592,-17.47,-5.296,-5.143,-2.1,-0.5244,1.283,-0.4851,-2.194,1269.0,91.89,?,?,?,174.7,52.87,?,?,?,?,?,?,662.8,'[\'Instrumental\']',133446.mp3
-94.1,10.77,0.5038,1.577,1.603,2.553,0.2314,-2.608,-0.1989,-0.07133,-0.5801,-2.059,-1.177,1.09,-93.19,10.67,0.4282,1.492,1.544,2.588,0.1681,-2.606,-0.1461,-0.01386,-0.5551,-2.009,-1.174,931.8,106.6,?,14.79,15.28,25.82,?,26.01,?,?,?,20.02,11.67,282.5,'[\'Instrumental\']',122631.mp3
-163.2,13.24,0.4721,-1.4,-2.333,-1.73,-9.887,-2.783,0.8453,0.206,0.4408,0.9356,1.546,0.6743,-162.9,13.23,0.5108,-1.453,-2.326,-1.934,-9.901,-2.586,0.9802,0.2025,0.4279,1.062,1.664,1629.0,132.1,?,?,23.17,?,98.86,?,?,?,?,?,?,560.1,'[\'Instrumental\']',114235.mp3
-118.1,12.71,-1.645,-0.7065,-0.06663,1.072,0.3087,-4.647,2.511,-0.8139,0.2108,0.02592,0.8104,?,-118.3,12.76,-1.652,-0.6789,-0.06029,1.271,0.3426,-4.667,2.593,-0.7881,0.1588,0.098,0.8624,1183.0,127.6,16.38,?,?,?,?,46.61,?,?,?,?,?,354.4,'[\'Instrumental\']',128473.mp3
-157.8,19.07,0.3428,0.9377,0.06095,6.007,1.59,-0.4306,-2.373,-2.044,-1.547,0.5248,0.606,0.3979,-158.1,19.03,0.3953,0.8685,-0.04596,6.087,1.352,-0.5604,-2.594,-2.254,-1.595,0.6274,0.7347,1581.0,190.2,?,?,?,?,?,?,?,?,15.6,?,?,257.8,'[\'Instrumental\']',130931.mp3
-157.7,24.03,0.3118,0.1802,-0.8223,-2.814,-0.01429,-1.212,-0.007485,-1.352,-1.175,-0.2164,-1.017,1.064,-156.5,24.48,0.5508,0.05215,-0.7649,-2.744,-0.3087,-0.7005,-0.2861,-1.639,-0.7447,-0.4317,-0.9186,1565.0,244.8,?,?,?,?,?,?,?,?,?,?,?,285.7,'[\'Instrumental\']',116755.mp3
-108.1,8.378,-1.803,-0.8187,-0.5628,2.154,0.3263,-0.8916,-2.345,-0.1475,-0.1224,-0.5699,-1.105,1.895,-107.8,8.377,-1.74,-0.8342,-0.6102,2.19,0.3829,-0.8419,-2.308,-0.1937,-0.1172,-0.4578,-1.083,1078.0,83.74,?,?,?,21.81,?,?,23.01,?,?,?,?,372.8,'[\'Instrumental\']',133450.mp3
-129.4,14.26,-1.023,-0.657,-0.1216,-0.6734,-0.2147,-3.389,-0.1119,-0.3725,-0.1837,-1.413,-1.626,1.124,-128.8,14.66,-1.167,-0.7023,-0.1977,-0.5447,-0.3899,-3.298,-0.162,-0.2975,-0.2111,-1.436,-1.632,1288.0,146.5,?,?,?,?,?,?,?,?,?,?,?,473.6,'[\'Instrumental\']',117611.mp3
-146.8,14.12,0.1015,0.7844,-0.246,1.004,2.478,-0.6224,1.36,-0.8637,-0.6963,0.09058,-0.1342,0.341,-146.6,14.03,0.05097,0.8841,-0.4065,1.071,2.528,-0.625,1.343,-0.941,-0.6417,0.1282,-0.1814,1466.0,140.3,?,?,?,?,25.22,?,?,?,?,?,?,94.13,'[\'Instrumental\']',116757.mp3
-146.0,25.33,-0.7235,-0.6556,-0.3818,5.581,2.2,0.3291,1.4,-0.008224,-0.1779,-1.351,-0.9717,?,-145.9,25.43,-0.758,-0.6341,-0.4691,5.37,2.205,0.6964,1.539,0.07394,-0.1931,-1.285,-1.055,1459.0,254.1,?,?,?,53.56,?,?,?,?,?,?,?,253.5,'[\'Instrumental\']',125819.mp3
-136.1,9.994,-2.01,0.1847,-0.248,6.703,0.758,-4.679,-1.411,-4.848,-1.592,-2.544,-0.2242,0.6355,-136.1,10.14,-1.779,0.09448,-0.4324,6.934,0.8886,-4.627,-1.451,-4.838,-1.884,-2.764,-0.1048,1361.0,101.3,?,?,?,69.28,?,?,?,48.33,?,?,?,498.7,'[\'Instrumental\']',130991.mp3
-137.0,20.67,-0.6977,0.9982,1.445,-7.978,0.3806,-0.6479,0.3922,-1.022,-1.019,-2.215,-0.7526,0.9374,-137.8,20.46,-0.3848,1.368,1.724,-7.547,0.3464,-0.5659,0.5541,-1.062,-1.033,-2.147,-0.4414,1378.0,204.5,?,?,?,?,?,?,?,?,?,21.41,?,394.7,'[\'Instrumental\']',129042.mp3
-148.3,9.291,0.01337,-2.228,-1.598,-2.544,0.3749,-3.329,-2.811,-2.723,-0.6318,0.1617,0.7876,1.06,-148.2,8.776,0.1626,-2.324,-1.808,-2.735,0.2518,-3.421,-2.906,-2.725,-0.8548,0.006718,0.8348,1482.0,87.72,?,?,?,?,?,34.13,28.97,27.17,?,?,?,470.3,'[\'Instrumental\']',130988.mp3
-124.6,8.086,-0.9741,-0.7773,-0.06421,-0.5221,3.903,-2.989,-0.09486,-1.823,-1.228,-0.3973,0.5773,2.32,-125.3,7.922,-0.9671,-0.7191,-0.06671,-0.3945,4.017,-2.841,-0.2296,-1.942,-1.071,-0.4288,0.609,1253.0,79.05,?,?,?,?,40.08,28.29,?,?,?,?,?,690.7,'[\'Instrumental\']',014569.mp3
-151.8,20.22,-1.41,-1.157,-1.628,5.63,0.05741,-0.3255,0.1871,-0.3298,-1.107,-1.908,-2.219,0.3928,-153.3,20.62,-1.351,-1.058,-1.665,5.483,-0.06275,-0.2194,0.3651,-0.1834,-1.049,-1.839,-2.265,1533.0,206.1,?,?,?,?,?,?,?,?,?,?,?,224.6,'[\'Instrumental\']',114541.mp3
-131.4,17.01,0.5247,1.179,0.1421,3.537,5.624,-0.5191,-0.2293,1.019,-0.3419,-1.55,0.4167,0.3945,-131.0,16.95,0.4073,1.125,0.2932,3.648,5.578,-0.4128,-0.1431,1.094,-0.006611,-1.327,0.6217,1310.0,169.4,?,?,?,?,55.72,?,?,?,?,?,?,185.8,'[\'Instrumental\']',126016.mp3
