@RELATION ./Datasets/MP3/nominalcontrol.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre {Hip-Hop, Pop, Soundtrack, Instrumental, Folk}
@ATTRIBUTE title STRING

@DATA
7.03,25610000.0,289900000.0,-655800000000000.0,-7423000000000000.0,-8.402e+16,3.359e+22,6.684e+16,7.565e+17,4.871e+25,1.913,1206.0,17170.0,61770000000.0,788700000000.0,9955000000000.0,4.745e+18,7090000000000.0,89500000000000.0,8.656e+21,1001.0,247.6,1646.0,176.6,0.5265,0.03782,-0.8469,0.2954,-0.3129,0.02827,-0.1497,-0.04367,-0.02145,0.00764,-0.03685,0.0,0.08715,0.2503,0.1635,0.1638,0.1269,0.1347,0.1192,0.1092,0.1314,0.0,-86.73,0.5455,-0.5554,0.01681,0.7066,2.609,2.266,0.3288,0.2975,-0.3491,-0.09479,1.113,0.03895,9.294,3.697,1.544,1.531,1.816,2.161,1.74,2.053,1.904,1.714,1.591,1.786,1.448,0.702,64.18,3739.0,224000.0,46950000.0,0.217,16.8,1227.0,64390.0,16520000.0,107.6,57.8,-4.385,1.255,0.1991,0.03973,29.06,12.84,0.002417,0.00208,0.238,0.1172,0.004612,0.001011,220.6,1.081e-12,329.1,528.7,908.3,401.2,1293.0,461.3,82.73,29.52,Soundtrack,126180.mp3
0.8675,25880000.0,292300000.0,-670000000000000.0,-7566000000000000.0,-8.544e+16,3.469e+22,6.812e+16,7.693e+17,4.995e+25,0.3428,1211.0,9038.0,62680000000.0,587500000000.0,5284000000000.0,4.867e+18,5283000000000.0,47490000000000.0,4.633e+21,55.16,23.4,1643.0,219.6,0.6422,0.06701,-0.9664,0.7494,-0.07227,0.02485,0.01897,0.04758,0.06084,0.06528,0.04617,0.0,0.04028,0.2341,0.3329,0.1977,0.1497,0.1307,0.1094,0.0975,0.091,0.0,-147.1,11.61,-0.8039,-1.319,-0.8326,-1.798,1.177,-2.155,-1.13,-3.261,-5.126,-3.66,-2.828,19.67,5.157,2.588,2.496,2.846,4.924,4.132,2.891,2.562,3.193,2.799,2.453,2.862,0.08696,28.61,1192.0,111200.0,18820000.0,0.06233,12.3,1138.0,111000.0,20990000.0,35.37,29.53,-5.924,1.604,0.046,0.02223,15.2,7.366,0.0001219,0.0002868,0.08291,0.06297,0.001192,0.0005826,192.6,35.45,398.4,225.1,475.0,230.2,512.7,250.0,32.81,16.0,Soundtrack,126414.mp3
2.008,32280000.0,362200000.0,-1042000000000000.0,-1.169e+16,-1.312e+17,6.73e+22,1.053e+17,1.181e+18,9.505e+25,1.094,1212.0,6520.0,78270000000.0,649300000000.0,4724000000000.0,7.581e+18,5863000000000.0,42720000000000.0,5.133e+21,645.6,295.1,1745.0,208.1,0.6226,0.07277,-0.9912,0.2107,0.2724,0.1229,0.1208,0.07434,0.03511,0.03417,0.04112,0.0,0.01289,0.356,0.1879,0.1356,0.1081,0.09171,0.07639,0.07473,0.06925,0.0,-145.7,18.33,-0.3394,1.262,-0.1471,6.165,1.986,1.061,0.1752,0.7477,2.212,-0.04033,0.04812,18.64,5.253,2.362,1.826,2.081,2.997,2.688,2.866,2.22,1.949,2.411,2.268,1.983,0.2001,24.8,2614.0,361200.0,71530000.0,0.1346,15.9,1828.0,179600.0,34970000.0,10.8,12.9,-4.654,1.523,0.1455,0.09775,4.737,2.678,0.001285,0.003329,0.0228,0.01728,0.003818,0.002622,174.5,70.69,119.4,59.67,148.0,83.68,201.0,151.1,12.86,9.673,Soundtrack,149142.mp3
1.229,25510000.0,289100000.0,-650600000000000.0,-7373000000000000.0,-8.356e+16,3.319e+22,6.639e+16,7.524e+17,4.831e+25,0.8041,1223.0,7681.0,62370000000.0,549100000000.0,4441000000000.0,4.773e+18,4919000000000.0,39700000000000.0,3.851e+21,238.0,144.5,1623.0,265.3,0.5897,0.04107,-0.9648,0.7767,0.2101,0.1845,0.1279,0.1373,0.06422,0.0201,0.007451,0.0,0.05249,0.2367,0.3051,0.2298,0.2461,0.25,0.1934,0.1597,0.1276,0.0,-171.7,17.51,-1.242,-2.207,-1.761,3.169,-8.815,-5.214,1.484,0.7905,2.174,-0.3991,-1.759,28.13,7.842,5.053,3.958,3.776,10.19,11.46,8.961,5.296,5.319,4.923,4.886,5.477,0.1225,24.22,968.2,104300.0,18570000.0,0.1181,14.6,1288.0,109400.0,21600000.0,8.695,14.38,-4.939,1.352,0.09968,0.07692,16.5,8.009,0.0006421,0.002735,0.07503,0.05478,0.002636,0.002075,162.6,36.23,516.0,309.9,515.6,250.3,535.7,262.8,34.29,16.82,Soundtrack,125815.mp3
1.027,27500000.0,309100000.0,-756500000000000.0,-8502000000000000.0,-9.556e+16,4.161e+22,7.655e+16,8.604e+17,5.908e+25,0.5167,1212.0,4717.0,66650000000.0,504200000000.0,2917000000000.0,5.5e+18,4539000000000.0,26250000000000.0,2.705e+21,143.0,43.21,1735.0,252.3,0.5985,0.07385,-0.9903,0.5768,0.2618,0.1572,0.09685,0.08459,0.08008,0.07589,0.05324,0.0,0.01698,0.2559,0.1826,0.1419,0.1008,0.0841,0.06986,0.07529,0.06472,0.0,-158.9,22.63,-0.7614,0.3457,0.007242,7.862,5.092,0.07665,-0.8789,0.06145,-0.3711,0.1527,-0.6603,21.69,5.605,2.072,2.667,2.118,6.409,2.448,2.144,1.895,2.366,2.139,2.081,1.998,0.1023,17.46,1152.0,155700.0,29020000.0,0.06467,10.95,1207.0,142000.0,26950000.0,14.43,17.77,-5.405,1.566,0.0724,0.04375,7.048,3.173,0.0003603,0.001363,0.03702,0.021,0.001915,0.001211,208.5,25.94,191.1,80.76,220.2,99.16,249.4,149.1,15.96,9.542,Soundtrack,130929.mp3
0.4653,25510000.0,289100000.0,-650800000000000.0,-7376000000000000.0,-8.359e+16,3.321e+22,6.641e+16,7.526e+17,4.833e+25,0.4745,1235.0,18600.0,63020000000.0,831400000000.0,10750000000000.0,4.823e+18,7487000000000.0,96840000000000.0,9.326e+21,21.09,9.134,1628.0,226.6,0.7277,0.0533,-0.7733,0.687,-0.04623,0.3309,0.06771,0.1345,0.1419,0.1719,0.2418,0.0,0.186,0.1879,0.227,0.175,0.2149,0.1767,0.186,0.1726,0.2183,0.0,-189.6,-7.887,4.819,-3.168,1.462,-9.56,-7.86,2.44,0.7793,-0.9119,4.152,-0.7856,-5.661,24.45,5.59,3.183,2.756,3.128,6.916,6.385,4.859,4.094,4.315,4.432,3.97,3.604,0.04719,68.29,2798.0,192100.0,35610000.0,0.083,24.26,1014.0,66120.0,10410000.0,29.71,28.26,-6.32,1.963,0.03076,0.04743,47.79,23.82,0.000308,0.001534,0.2466,0.155,0.0007909,0.00127,115.6,59.36,1294.0,769.4,1493.0,744.2,1507.0,751.4,96.44,48.09,Soundtrack,125816.mp3
1.512,21790000.0,250500000.0,-475000000000000.0,-5459000000000000.0,-6.273e+16,2.071e+22,4.915e+16,5.648e+17,3.142e+25,0.8553,1209.0,4124.0,52720000000.0,392600000000.0,2066000000000.0,3.447e+18,3526000000000.0,18500000000000.0,1.552e+21,340.7,81.82,1555.0,186.3,0.6353,0.07637,-0.9827,0.7077,0.2462,0.1258,0.0798,0.04865,0.000495,-0.01381,-0.01538,0.0,0.04033,0.2202,0.238,0.192,0.1963,0.1738,0.1353,0.1175,0.09753,0.0,-156.2,26.62,-1.02,0.4164,0.7471,5.147,1.438,-1.525,-0.1578,0.5548,3.113,-0.3329,-0.9695,17.87,6.172,2.9,2.064,2.274,4.094,4.821,5.285,2.807,3.315,3.219,2.714,3.1,0.1511,14.23,505.4,55680.0,10210000.0,0.1117,10.77,898.2,80990.0,16680000.0,16.33,15.53,-4.673,1.389,0.1124,0.09063,9.625,6.841,0.0007405,0.002764,0.05182,0.04403,0.00296,0.002429,219.1,10.34,308.6,251.1,300.8,213.8,340.9,232.7,21.82,14.89,Soundtrack,114239.mp3
1.855,22050000.0,253300000.0,-486200000000000.0,-5586000000000000.0,-6.418e+16,2.144e+22,5.03e+16,5.779e+17,3.252e+25,1.141,1215.0,6825.0,53560000000.0,457600000000.0,3458000000000.0,3.543e+18,4123000000000.0,31160000000000.0,2.628e+21,352.4,322.6,1693.0,287.0,0.6434,0.06897,-0.9756,0.6843,-0.06143,0.06277,0.05896,0.05333,0.001779,-0.01036,-0.02526,0.0,0.02449,0.232,0.2464,0.1685,0.1475,0.1146,0.09935,0.1024,0.08833,0.0,-135.2,11.98,-0.4038,-3.76,-1.785,-3.351,0.5081,-1.897,0.9262,-0.4117,3.169,4.117,3.573,18.41,5.204,2.254,2.385,1.64,3.946,2.393,2.838,2.562,2.656,2.452,2.378,2.595,0.1859,23.57,1019.0,100600.0,16530000.0,0.1582,9.795,830.3,97490.0,18110000.0,34.26,25.92,-4.289,1.506,0.1124,0.09552,11.67,8.274,0.002003,0.005778,0.06322,0.04281,0.002924,0.002626,181.9,43.76,326.8,309.1,364.6,258.6,445.2,272.5,28.49,17.44,Soundtrack,114534.mp3
1.122,30430000.0,340700000.0,-926100000000000.0,-1.037e+16,-1.161e+17,5.637e+22,9.336e+16,1.045e+18,7.913e+25,0.3981,1212.0,4913.0,73740000000.0,562200000000.0,3348000000000.0,6.733e+18,5062000000000.0,30140000000000.0,3.423e+21,125.6,32.36,2001.0,269.8,0.5799,0.06101,-0.9886,0.6364,-0.02109,0.2664,0.1843,0.08498,0.006493,-0.017,-0.009044,0.0,0.008267,0.1655,0.2616,0.1726,0.1452,0.114,0.1046,0.09492,0.08386,0.0,-143.9,17.48,1.064,0.8948,-1.344,8.865,-1.38,-0.412,2.301,1.916,0.2452,-1.108,-1.294,15.74,4.409,2.674,2.325,1.984,3.11,2.505,2.923,2.331,2.226,2.09,2.926,2.389,0.1125,18.58,786.6,67850.0,8495000.0,0.04992,6.19,410.3,33650.0,4561000.0,20.92,17.46,-5.273,1.36,0.07505,0.03652,8.129,3.35,0.0002127,0.0006504,0.04198,0.0203,0.001975,0.001007,219.2,14.55,224.8,141.4,254.0,104.7,303.4,141.5,19.42,9.055,Soundtrack,141876.mp3
3.268,28440000.0,318700000.0,-808700000000000.0,-9062000000000000.0,-1.016e+17,4.599e+22,8.159e+16,9.144e+17,6.473e+25,0.3631,1205.0,11110.0,68530000000.0,699900000000.0,7084000000000.0,5.847e+18,6300000000000.0,63770000000000.0,6.772e+21,494.4,36.31,1810.0,150.3,0.5257,0.0433,-0.8638,0.8378,-0.6197,-0.08104,-0.1136,0.02725,0.1384,0.1646,0.08771,0.0,0.07681,0.05982,0.1664,0.1777,0.138,0.1514,0.162,0.142,0.1392,0.0,-102.5,8.049,-1.424,-1.075,-1.349,-3.039,3.272,-2.799,0.01687,0.3968,-2.913,0.6276,1.191,7.947,3.396,2.029,2.088,2.059,2.425,2.22,2.377,3.446,3.188,3.116,3.719,2.238,0.3263,40.54,1270.0,89020.0,14670000.0,0.05248,7.052,281.4,22080.0,3951000.0,76.96,31.63,-4.496,1.172,0.1355,0.02747,35.08,12.6,0.0007904,0.0005256,0.2247,0.05415,0.003428,0.0007755,220.6,1.109e-12,1298.0,812.6,1096.0,393.6,1322.0,431.6,84.61,27.62,Soundtrack,133453.mp3
1.194,22620000.0,259400000.0,-511900000000000.0,-5868000000000000.0,-6.728e+16,2.316e+22,5.284e+16,6.058e+17,3.49e+25,0.6395,1210.0,7448.0,54740000000.0,482300000000.0,3864000000000.0,3.716e+18,4334000000000.0,34690000000000.0,3.007e+21,122.2,24.24,1842.0,314.9,0.6745,0.03963,-0.9761,0.5805,-0.05834,0.1464,-0.03568,0.05983,0.08341,-0.0002454,0.01586,0.0,0.02148,0.1897,0.2216,0.1725,0.1386,0.1249,0.12,0.1057,0.1064,0.0,-141.2,12.54,-1.314,1.029,1.345,1.859,0.6359,-2.395,-0.5214,-0.3318,1.303,-0.9035,0.3028,16.4,4.423,2.433,2.334,2.575,3.057,3.044,2.74,2.625,2.931,2.773,2.411,2.127,0.1196,27.31,1583.0,169300.0,28300000.0,0.0998,9.686,809.1,83520.0,15170000.0,41.02,28.46,-4.764,1.555,0.06777,0.06331,10.75,5.819,0.0006887,0.002195,0.06016,0.04059,0.001737,0.001673,131.0,44.66,258.3,188.5,335.8,181.8,441.6,246.6,28.26,15.79,Soundtrack,116487.mp3
0.9521,24730000.0,280200000.0,-611600000000000.0,-6928000000000000.0,-7.849e+16,3.025e+22,6.239e+16,7.067e+17,4.398e+25,0.2307,1198.0,7688.0,59260000000.0,525800000000.0,4308000000000.0,4.396e+18,4732000000000.0,38770000000000.0,3.62e+21,65.47,12.85,1952.0,198.4,0.6042,0.05083,-0.9485,0.88,-0.2943,0.04197,0.09799,0.05917,0.03443,0.07311,0.1092,0.0,0.02795,0.0563,0.3251,0.2351,0.1373,0.1358,0.1308,0.1094,0.09037,0.0,-139.2,13.42,-1.582,-0.1397,0.3986,-10.78,-2.7,-3.276,-2.39,-0.4127,1.879,-1.213,0.09744,11.15,2.857,2.616,2.958,2.053,2.184,2.503,2.512,2.621,3.574,3.06,3.099,2.645,0.09511,28.42,538.4,34000.0,4560000.0,0.03663,4.098,152.8,11540.0,1820000.0,56.37,30.25,-5.523,1.277,0.05265,0.02742,22.3,5.878,0.0001115,0.000383,0.1214,0.04287,0.001367,0.0007469,159.9,25.44,653.6,312.6,696.7,183.7,762.8,227.3,48.82,14.55,Soundtrack,123487.mp3
2.316,22820000.0,260900000.0,-520800000000000.0,-5954000000000000.0,-6.806e+16,2.377e+22,5.361e+16,6.128e+17,3.551e+25,1.573,1213.0,14810.0,55380000000.0,653900000000.0,7727000000000.0,3.792e+18,5911000000000.0,69850000000000.0,6.048e+21,261.3,121.2,1708.0,235.0,0.6143,0.07675,-0.8615,0.45,-0.2372,0.0977,0.01745,0.02159,-0.00103,-0.009117,-0.01943,0.0,0.1702,0.3653,0.3036,0.2129,0.2157,0.1632,0.154,0.1463,0.1463,0.0,-124.9,6.861,-1.123,-0.7747,-0.2423,1.185,0.271,1.054,0.6695,-1.703,0.644,-0.7479,-0.3046,25.59,6.969,2.319,1.796,1.916,3.746,3.233,2.761,2.661,4.419,2.449,2.831,2.816,0.2303,52.68,3005.0,203300.0,42120000.0,0.2081,25.65,1862.0,116600.0,24520000.0,78.19,62.01,-5.123,1.75,0.0967,0.09067,28.62,21.86,0.000891,0.003327,0.2042,0.181,0.002404,0.002355,173.0,45.65,719.2,965.0,894.3,683.2,1120.0,766.4,71.7,49.05,Soundtrack,117160.mp3
3.631,28450000.0,318800000.0,-809400000000000.0,-9070000000000000.0,-1.016e+17,4.605e+22,8.166e+16,9.15e+17,6.48e+25,0.5191,1205.0,12850.0,68560000000.0,749800000000.0,8196000000000.0,5.851e+18,6748000000000.0,73770000000000.0,7.839e+21,447.8,51.4,1695.0,147.5,0.52,0.06116,-0.9116,0.5434,0.097,-0.2181,0.01176,-0.1108,-0.02224,-0.02418,0.03135,0.0,0.04268,0.3697,0.3243,0.1719,0.1433,0.1352,0.1374,0.1012,0.1148,0.0,-100.0,7.177,-0.3339,0.0003814,-1.744,-1.936,2.322,-0.5611,-2.742,0.1851,-0.5591,-1.072,-0.2702,8.411,2.039,2.145,2.564,2.069,2.019,1.694,1.74,2.352,1.788,1.987,2.249,2.246,0.3621,47.59,3066.0,325800.0,60470000.0,0.07012,9.869,1375.0,132500.0,27260000.0,92.44,34.82,-4.962,1.136,0.1307,0.0302,26.08,7.418,0.0005829,0.0003561,0.1625,0.065,0.00324,0.0008244,220.6,1.109e-12,765.8,477.8,815.0,231.8,1037.0,261.5,66.36,16.74,Soundtrack,133457.mp3
4.562,28650000.0,320400000.0,-820700000000000.0,-9178000000000000.0,-1.026e+17,4.702e+22,8.264e+16,9.242e+17,6.577e+25,1.009,1207.0,10250.0,69130000000.0,680200000000.0,6569000000000.0,5.942e+18,6127000000000.0,59170000000000.0,6.314e+21,1269.0,73.17,1696.0,221.6,0.5319,0.06933,-0.9735,0.3676,-0.2319,0.02377,0.1794,0.1759,0.05564,0.04256,0.01961,0.0,0.02211,0.1995,0.2614,0.1475,0.1095,0.09737,0.09668,0.1041,0.0937,0.0,-105.2,8.415,-1.684,-0.9883,-0.08486,8.692,0.3385,-1.422,1.31,0.5603,2.687,0.4683,-0.3801,12.85,3.389,2.252,2.475,1.865,2.466,2.54,2.369,1.964,2.007,2.325,2.407,2.062,0.4554,36.89,2836.0,294500.0,52420000.0,0.1511,10.63,1037.0,99330.0,19690000.0,31.39,23.97,-4.062,1.277,0.2214,0.06408,9.213,4.627,0.002228,0.003322,0.05013,0.04379,0.005702,0.001748,219.2,7.787,155.2,152.3,287.9,144.6,475.7,252.0,30.45,16.13,Soundtrack,133969.mp3
1.971,27610000.0,310000000.0,-762500000000000.0,-8560000000000000.0,-9.609e+16,4.211e+22,7.707e+16,8.652e+17,5.958e+25,0.5897,1207.0,7128.0,66650000000.0,570900000000.0,4419000000000.0,5.521e+18,5132000000000.0,39700000000000.0,4.11e+21,309.1,69.12,1734.0,232.9,0.5922,0.03689,-0.9825,0.6041,-0.0159,0.01921,0.02952,0.06798,0.09362,0.0709,0.07378,0.0,0.02361,0.2016,0.2602,0.1472,0.124,0.143,0.1159,0.1165,0.09082,0.0,-125.7,13.33,-1.069,0.03715,0.4952,3.498,4.265,-1.818,-0.956,-1.485,-0.7056,-1.299,-0.8871,14.98,4.042,2.081,2.305,2.183,2.456,2.511,2.264,2.243,1.995,2.475,2.097,1.611,0.1973,25.9,1586.0,179700.0,31630000.0,0.09019,9.908,935.3,108100.0,20820000.0,32.03,20.61,-4.717,1.267,0.1043,0.04568,9.164,4.162,0.0006478,0.001095,0.04912,0.03324,0.002692,0.001223,202.1,21.06,218.8,119.1,286.4,130.1,381.5,175.9,24.41,11.26,Soundtrack,130993.mp3
8.374,25620000.0,290000000.0,-656200000000000.0,-7429000000000000.0,-8.409e+16,3.362e+22,6.689e+16,7.572e+17,4.877e+25,0.9947,1207.0,20650.0,61860000000.0,879000000000.0,11980000000000.0,4.754e+18,7914000000000.0,107800000000000.0,1.042e+22,1370.0,88.89,1558.0,149.5,0.5021,0.03629,-0.8269,0.09015,-0.2814,-0.1022,-0.1284,-0.0684,0.03821,-0.002255,-0.01142,0.0,0.1114,0.218,0.1676,0.1275,0.1167,0.09454,0.08987,0.09579,0.09282,0.0,-85.03,-0.2729,0.3589,0.0209,-0.3234,5.031,2.345,1.059,1.228,-0.5025,0.02932,-1.163,-0.6569,10.47,2.699,1.446,1.34,1.298,2.481,1.892,1.685,1.973,1.658,1.44,1.548,1.397,0.8366,75.06,4739.0,251800.0,59710000.0,0.2035,14.25,976.8,86120.0,14510000.0,87.41,65.38,-3.942,1.105,0.2292,0.0383,29.79,15.4,0.003722,0.002131,0.2572,0.1625,0.005206,0.001203,210.5,5.481,171.8,225.1,931.1,481.2,1361.0,525.5,87.09,33.63,Soundtrack,126182.mp3
2.261,28670000.0,320600000.0,-822200000000000.0,-9192000000000000.0,-1.028e+17,4.715e+22,8.276e+16,9.254e+17,6.59e+25,0.4039,1206.0,6595.0,69150000000.0,575600000000.0,4228000000000.0,5.948e+18,5181000000000.0,38050000000000.0,4.067e+21,391.7,15.57,1944.0,227.1,0.5306,0.04857,-0.9741,0.846,-0.1225,0.1088,0.1207,0.06842,0.02864,0.02251,0.003744,0.0,0.008051,0.08025,0.2596,0.1702,0.1214,0.1035,0.08804,0.08987,0.07736,0.0,-116.3,15.58,-0.5967,-2.106,-0.8518,-3.602,-1.944,-3.245,-0.4861,-2.136,0.6808,0.4251,0.8084,10.41,3.776,2.064,1.685,1.944,2.548,2.732,2.146,2.354,2.585,2.199,2.118,2.496,0.2259,24.09,579.7,41000.0,5181000.0,0.05856,3.951,275.1,26440.0,4171000.0,44.02,20.71,-4.718,1.186,0.1215,0.03134,15.57,2.363,0.0003813,0.0005973,0.07692,0.01719,0.003181,0.0008678,219.6,3.394,459.8,125.3,486.5,73.83,526.2,94.86,33.67,6.071,Soundtrack,133975.mp3
1.254,23420000.0,266700000.0,-548300000000000.0,-6245000000000000.0,-7.112e+16,2.568e+22,5.623e+16,6.404e+17,3.793e+25,1.015,1210.0,3241.0,56670000000.0,398100000000.0,1728000000000.0,3.981e+18,3581000000000.0,15530000000000.0,1.383e+21,184.9,113.9,1574.0,238.2,0.5767,0.09166,-0.9915,0.581,0.1866,0.1303,0.09972,0.07774,0.0625,0.05679,0.04695,0.0,0.01734,0.2339,0.2537,0.1598,0.1144,0.08855,0.07228,0.06259,0.05516,0.0,-166.9,25.59,-0.3881,-0.5749,-0.3838,4.135,5.554,2.535,1.853,0.1816,1.033,-1.077,0.1426,28.32,8.457,2.014,1.695,1.738,6.156,3.951,2.475,2.359,1.912,2.459,1.802,2.195,0.1254,11.19,324.4,31540.0,5030000.0,0.1179,7.452,401.6,40650.0,7201000.0,11.65,18.45,-5.083,1.428,0.09168,0.08066,5.99,4.119,0.000513,0.001977,0.0342,0.0311,0.002424,0.002199,198.4,31.95,167.0,111.9,187.2,128.7,199.7,144.7,12.78,9.262,Soundtrack,119896.mp3
